onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	031	1	1	1	0.8	random	0.524	243
7.516	3.217	stimOnset	031	1	1	2	0.8	random	1.047	99
8.016	3.432	stimOnset	031	1	1	3	0.8	random	2.618	135
8.516	3.646	stimOnset	031	1	1	4	0.8	random	2.094	207
9.016	3.860	stimOnset	031	1	1	5	0.8	random	1.571	171
9.516	4.074	pauseOnset	031	1	1	5	0.8	random	1.571	171
9.808	4.198	buttonpress_y	031	1	1	5	0.8	random	1.571	171
9.932	4.252	blockend	031	1	1	5	0.8	random	1.571	171
9.965	4.266	stimOnset	031	1	2	1	0.3	random	0.524	243
10.416	4.459	stimOnset	031	1	2	2	0.3	random	1.571	99
10.916	4.673	stimOnset	031	1	2	3	0.3	random	2.094	171
11.416	4.887	stimOnset	031	1	2	4	0.3	random	1.047	135
11.916	5.101	stimOnset	031	1	2	5	0.3	random	2.618	207
12.416	5.315	pauseOnset	031	1	2	5	0.3	random	2.618	207
12.864	5.507	buttonpress_y	031	1	2	5	0.3	random	2.618	207
12.982	5.557	blockend	031	1	2	5	0.3	random	2.618	207
13.032	5.579	stimOnset	031	1	3	1	0.3	predictable	1.047	171
13.466	5.764	stimOnset	031	1	3	2	0.3	predictable	2.618	99
13.966	5.978	stimOnset	031	1	3	3	0.3	predictable	1.571	243
14.466	6.192	stimOnset	031	1	3	4	0.3	predictable	2.094	207
14.965	6.406	stimOnset	031	1	3	5	0.3	predictable	0.524	135
15.465	6.620	pauseOnset	031	1	3	5	0.3	predictable	0.524	135
15.618	6.686	buttonpress_y	031	1	3	5	0.3	predictable	0.524	135
15.749	6.742	blockend	031	1	3	5	0.3	predictable	0.524	135
15.782	6.756	stimOnset	031	1	4	1	0.3	predictable	1.047	135
16.215	6.942	stimOnset	031	1	4	2	0.3	predictable	0.524	171
16.715	7.156	stimOnset	031	1	4	3	0.3	predictable	2.618	99
17.215	7.370	stimOnset	031	1	4	4	0.3	predictable	1.571	243
17.715	7.584	stimOnset	031	1	4	5	0.3	predictable	2.094	207
18.215	7.798	pauseOnset	031	1	4	5	0.3	predictable	2.094	207
18.638	7.979	buttonpress_y	031	1	4	5	0.3	predictable	2.094	207
18.765	8.033	blockend	031	1	4	5	0.3	predictable	2.094	207
18.781	8.040	stimOnset	031	1	5	1	0.8	predictable	2.618	171
19.232	8.233	stimOnset	031	1	5	2	0.8	predictable	1.047	99
19.732	8.447	stimOnset	031	1	5	3	0.8	predictable	2.094	243
20.232	8.661	stimOnset	031	1	5	4	0.8	predictable	0.524	207
20.732	8.875	stimOnset	031	1	5	5	0.8	predictable	1.571	135
21.232	9.089	pauseOnset	031	1	5	5	0.8	predictable	1.571	135
21.445	9.180	buttonpress_y	031	1	5	5	0.8	predictable	1.571	135
21.565	9.231	blockend	031	1	5	5	0.8	predictable	1.571	135
21.615	9.253	stimOnset	031	1	6	1	0.8	predictable	2.618	207
22.048	9.438	stimOnset	031	1	6	2	0.8	predictable	2.094	135
