onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	031	2	1	1	0.3	random	1.047	243
7.516	3.217	stimOnset	031	2	1	2	0.3	random	0.524	99
8.016	3.432	stimOnset	031	2	1	3	0.3	random	2.618	135
8.516	3.646	stimOnset	031	2	1	4	0.3	random	2.094	207
9.016	3.860	stimOnset	031	2	1	5	0.3	random	1.571	171
9.516	4.074	pauseOnset	031	2	1	5	0.3	random	1.571	171
10.086	4.317	buttonpress_y	031	2	1	5	0.3	random	1.571	171
10.216	4.373	blockend	031	2	1	5	0.3	random	1.571	171
10.249	4.387	stimOnset	031	2	2	1	0.8	random	1.571	135
10.682	4.573	stimOnset	031	2	2	2	0.8	random	1.047	243
11.182	4.787	stimOnset	031	2	2	3	0.8	random	2.094	99
11.682	5.001	stimOnset	031	2	2	4	0.8	random	2.618	171
12.182	5.215	stimOnset	031	2	2	5	0.8	random	0.524	207
12.682	5.429	pauseOnset	031	2	2	5	0.8	random	0.524	207
13.092	5.604	buttonpress_r	031	2	2	5	0.8	random	0.524	207
13.215	5.657	blockend	031	2	2	5	0.8	random	0.524	207
13.249	5.671	stimOnset	031	2	3	1	0.8	predictable	2.618	99
13.699	5.864	stimOnset	031	2	3	2	0.8	predictable	1.571	243
14.199	6.078	stimOnset	031	2	3	3	0.8	predictable	2.094	207
14.699	6.292	stimOnset	031	2	3	4	0.8	predictable	0.524	135
15.199	6.506	stimOnset	031	2	3	5	0.8	predictable	1.047	171
15.699	6.720	pauseOnset	031	2	3	5	0.8	predictable	1.047	171
16.320	6.986	buttonpress_y	031	2	3	5	0.8	predictable	1.047	171
16.449	7.041	blockend	031	2	3	5	0.8	predictable	1.047	171
16.482	7.056	stimOnset	031	2	4	1	0.3	random	0.524	243
16.915	7.241	stimOnset	031	2	4	2	0.3	random	1.047	171
17.415	7.455	stimOnset	031	2	4	3	0.3	random	2.094	207
17.915	7.669	stimOnset	031	2	4	4	0.3	random	1.571	99
18.415	7.883	stimOnset	031	2	4	5	0.3	random	2.618	135
18.915	8.097	pauseOnset	031	2	4	5	0.3	random	2.618	135
19.882	8.511	buttonpress_r	031	2	4	5	0.3	random	2.618	135
19.998	8.561	blockend	031	2	4	5	0.3	random	2.618	135
20.048	8.582	stimOnset	031	2	5	1	0.3	predictable	0.524	243
20.482	8.768	stimOnset	031	2	5	2	0.3	predictable	1.571	207
20.982	8.982	stimOnset	031	2	5	3	0.3	predictable	2.094	135
21.482	9.196	stimOnset	031	2	5	4	0.3	predictable	1.047	171
21.982	9.410	stimOnset	031	2	5	5	0.3	predictable	2.618	99
22.482	9.624	pauseOnset	031	2	5	5	0.3	predictable	2.618	99
23.156	9.913	buttonpress_r	031	2	5	5	0.3	predictable	2.618	99
23.281	9.966	blockend	031	2	5	5	0.3	predictable	2.618	99
23.315	9.981	stimOnset	031	2	6	1	0.3	predictable	2.618	135
23.765	10.173	stimOnset	031	2	6	2	0.3	predictable	1.047	171
24.265	10.387	stimOnset	031	2	6	3	0.3	predictable	1.571	99
24.765	10.601	stimOnset	031	2	6	4	0.3	predictable	0.524	243
25.265	10.815	stimOnset	031	2	6	5	0.3	predictable	2.094	207
25.765	11.029	pauseOnset	031	2	6	5	0.3	predictable	2.094	207
26.434	11.316	buttonpress_y	031	2	6	5	0.3	predictable	2.094	207
26.565	11.372	blockend	031	2	6	5	0.3	predictable	2.094	207
26.598	11.386	stimOnset	031	2	7	1	0.8	random	1.571	135
27.031	11.572	stimOnset	031	2	7	2	0.8	random	0.524	207
27.531	11.786	stimOnset	031	2	7	3	0.8	random	2.094	171
28.031	12.000	stimOnset	031	2	7	4	0.8	random	1.047	243
28.531	12.214	stimOnset	031	2	7	5	0.8	random	2.618	99
29.031	12.428	pauseOnset	031	2	7	5	0.8	random	2.618	99
29.468	12.615	buttonpress_r	031	2	7	5	0.8	random	2.618	99
29.598	12.670	blockend	031	2	7	5	0.8	random	2.618	99
29.631	12.684	stimOnset	031	2	8	1	0.8	predictable	1.571	207
30.064	12.870	stimOnset	031	2	8	2	0.8	predictable	2.094	135
30.564	13.084	stimOnset	031	2	8	3	0.8	predictable	2.618	171
31.064	13.298	stimOnset	031	2	8	4	0.8	predictable	1.047	99
31.564	13.512	stimOnset	031	2	8	5	0.8	predictable	0.524	243
32.064	13.726	pauseOnset	031	2	8	5	0.8	predictable	0.524	243
32.577	13.946	buttonpress_y	031	2	8	5	0.8	predictable	0.524	243
32.697	13.997	blockend	031	2	8	5	0.8	predictable	0.524	243
32.747	14.019	stimOnset	031	2	9	1	0.3	predictable	2.094	207
33.181	14.204	stimOnset	031	2	9	2	0.3	predictable	1.047	135
33.681	14.418	stimOnset	031	2	9	3	0.3	predictable	1.571	171
34.181	14.632	stimOnset	031	2	9	4	0.3	predictable	2.618	99
34.681	14.846	stimOnset	031	2	9	5	0.3	predictable	0.524	243
35.181	15.060	pauseOnset	031	2	9	5	0.3	predictable	0.524	243
35.799	15.325	buttonpress_r	031	2	9	5	0.3	predictable	0.524	243
35.931	15.381	blockend	031	2	9	5	0.3	predictable	0.524	243
35.964	15.395	stimOnset	031	2	10	1	0.3	random	2.618	99
36.397	15.581	stimOnset	031	2	10	2	0.3	random	1.571	171
36.897	15.795	stimOnset	031	2	10	3	0.3	random	1.047	135
37.397	16.009	stimOnset	031	2	10	4	0.3	random	0.524	243
37.897	16.223	stimOnset	031	2	10	5	0.3	random	2.094	207
38.397	16.437	pauseOnset	031	2	10	5	0.3	random	2.094	207
39.150	16.759	buttonpress_r	031	2	10	5	0.3	random	2.094	207
39.280	16.815	blockend	031	2	10	5	0.3	random	2.094	207
39.313	16.829	stimOnset	031	2	11	1	0.3	random	2.094	99
39.747	17.015	stimOnset	031	2	11	2	0.3	random	2.618	171
40.247	17.229	stimOnset	031	2	11	3	0.3	random	0.524	135
40.747	17.443	stimOnset	031	2	11	4	0.3	random	1.571	207
41.247	17.657	stimOnset	031	2	11	5	0.3	random	1.047	243
41.747	17.871	pauseOnset	031	2	11	5	0.3	random	1.047	243
42.480	18.185	buttonpress_r	031	2	11	5	0.3	random	1.047	243
42.596	18.235	blockend	031	2	11	5	0.3	random	1.047	243
42.647	18.256	stimOnset	031	2	12	1	0.8	random	1.571	171
43.080	18.442	stimOnset	031	2	12	2	0.8	random	2.618	243
43.580	18.656	stimOnset	031	2	12	3	0.8	random	2.094	135
44.080	18.870	stimOnset	031	2	12	4	0.8	random	1.047	99
44.580	19.084	stimOnset	031	2	12	5	0.8	random	0.524	207
45.080	19.298	pauseOnset	031	2	12	5	0.8	random	0.524	207
46.172	19.765	buttonpress_r	031	2	12	5	0.8	random	0.524	207
46.296	19.819	blockend	031	2	12	5	0.8	random	0.524	207
46.329	19.833	stimOnset	031	2	13	1	0.3	random	1.047	99
46.780	20.026	stimOnset	031	2	13	2	0.3	random	0.524	171
47.280	20.240	stimOnset	031	2	13	3	0.3	random	2.618	135
47.780	20.454	stimOnset	031	2	13	4	0.3	random	1.571	243
48.280	20.668	stimOnset	031	2	13	5	0.3	random	2.094	207
48.780	20.882	pauseOnset	031	2	13	5	0.3	random	2.094	207
49.140	21.036	buttonpress_y	031	2	13	5	0.3	random	2.094	207
49.263	21.088	blockend	031	2	13	5	0.3	random	2.094	207
49.296	21.103	stimOnset	031	2	14	1	0.8	predictable	0.524	207
49.746	21.295	stimOnset	031	2	14	2	0.8	predictable	1.571	135
50.246	21.509	stimOnset	031	2	14	3	0.8	predictable	2.618	171
50.746	21.723	stimOnset	031	2	14	4	0.8	predictable	2.094	99
51.246	21.937	stimOnset	031	2	14	5	0.8	predictable	1.047	243
51.746	22.152	pauseOnset	031	2	14	5	0.8	predictable	1.047	243
52.372	22.420	buttonpress_r	031	2	14	5	0.8	predictable	1.047	243
52.496	22.472	blockend	031	2	14	5	0.8	predictable	1.047	243
52.529	22.487	stimOnset	031	2	15	1	0.8	predictable	1.571	135
52.979	22.679	stimOnset	031	2	15	2	0.8	predictable	1.047	171
53.479	22.893	stimOnset	031	2	15	3	0.8	predictable	2.618	99
53.979	23.107	stimOnset	031	2	15	4	0.8	predictable	0.524	243
54.479	23.322	stimOnset	031	2	15	5	0.8	predictable	2.094	207
54.979	23.536	pauseOnset	031	2	15	5	0.8	predictable	2.094	207
55.501	23.759	buttonpress_y	031	2	15	5	0.8	predictable	2.094	207
55.629	23.814	blockend	031	2	15	5	0.8	predictable	2.094	207
55.662	23.828	stimOnset	031	2	16	1	0.8	predictable	2.618	207
56.096	24.014	stimOnset	031	2	16	2	0.8	predictable	1.571	135
56.596	24.228	stimOnset	031	2	16	3	0.8	predictable	0.524	171
57.112	24.449	stimOnset	031	2	16	4	0.8	predictable	2.094	99
57.612	24.663	stimOnset	031	2	16	5	0.8	predictable	1.047	243
58.095	24.870	pauseOnset	031	2	16	5	0.8	predictable	1.047	243
58.592	25.082	buttonpress_r	031	2	16	5	0.8	predictable	1.047	243
58.712	25.133	blockend	031	2	16	5	0.8	predictable	1.047	243
58.762	25.155	stimOnset	031	2	17	1	0.8	random	2.094	171
59.195	25.340	stimOnset	031	2	17	2	0.8	random	1.047	243
59.695	25.554	stimOnset	031	2	17	3	0.8	random	1.571	207
60.195	25.769	stimOnset	031	2	17	4	0.8	random	2.618	99
60.695	25.983	stimOnset	031	2	17	5	0.8	random	0.524	135
61.195	26.197	pauseOnset	031	2	17	5	0.8	random	0.524	135
62.628	26.810	buttonpress_y	031	2	17	5	0.8	random	0.524	135
62.745	26.860	blockend	031	2	17	5	0.8	random	0.524	135
62.778	26.874	stimOnset	031	2	18	1	0.3	random	2.094	135
63.228	27.067	stimOnset	031	2	18	2	0.3	random	1.047	243
63.728	27.281	stimOnset	031	2	18	3	0.3	random	2.618	99
64.228	27.495	stimOnset	031	2	18	4	0.3	random	0.524	171
64.728	27.709	stimOnset	031	2	18	5	0.3	random	1.571	207
65.228	27.923	pauseOnset	031	2	18	5	0.3	random	1.571	207
65.985	28.247	buttonpress_r	031	2	18	5	0.3	random	1.571	207
66.111	28.301	blockend	031	2	18	5	0.3	random	1.571	207
66.128	28.308	stimOnset	031	2	19	1	0.3	predictable	0.524	171
66.578	28.501	stimOnset	031	2	19	2	0.3	predictable	2.094	99
67.078	28.715	stimOnset	031	2	19	3	0.3	predictable	2.618	243
67.578	28.929	stimOnset	031	2	19	4	0.3	predictable	1.047	207
68.095	29.150	stimOnset	031	2	19	5	0.3	predictable	1.571	135
68.578	29.357	pauseOnset	031	2	19	5	0.3	predictable	1.571	135
69.651	29.816	buttonpress_y	031	2	19	5	0.3	predictable	1.571	135
69.778	29.871	blockend	031	2	19	5	0.3	predictable	1.571	135
69.811	29.885	stimOnset	031	2	20	1	0.8	random	1.571	171
70.244	30.070	stimOnset	031	2	20	2	0.8	random	2.094	243
70.744	30.284	stimOnset	031	2	20	3	0.8	random	2.618	135
71.244	30.498	stimOnset	031	2	20	4	0.8	random	0.524	99
71.744	30.712	stimOnset	031	2	20	5	0.8	random	1.047	207
72.244	30.926	pauseOnset	031	2	20	5	0.8	random	1.047	207
73.118	31.301	buttonpress_r	031	2	20	5	0.8	random	1.047	207
73.244	31.355	blockend	031	2	20	5	0.8	random	1.047	207
73.277	31.369	stimOnset	031	2	21	1	0.8	random	1.047	135
73.728	31.561	stimOnset	031	2	21	2	0.8	random	2.618	243
74.228	31.775	stimOnset	031	2	21	3	0.8	random	0.524	99
74.727	31.989	stimOnset	031	2	21	4	0.8	random	2.094	207
75.227	32.204	stimOnset	031	2	21	5	0.8	random	1.571	171
75.727	32.418	pauseOnset	031	2	21	5	0.8	random	1.571	171
76.170	32.607	buttonpress_y	031	2	21	5	0.8	random	1.571	171
76.294	32.660	blockend	031	2	21	5	0.8	random	1.571	171
76.327	32.674	stimOnset	031	2	22	1	0.8	random	0.524	135
76.777	32.867	stimOnset	031	2	22	2	0.8	random	1.047	207
77.277	33.081	stimOnset	031	2	22	3	0.8	random	2.094	243
77.777	33.295	stimOnset	031	2	22	4	0.8	random	1.571	99
78.277	33.509	stimOnset	031	2	22	5	0.8	random	2.618	171
78.777	33.723	pauseOnset	031	2	22	5	0.8	random	2.618	171
