onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	031	3	1	1	0.8	random	2.618	99
7.516	3.217	stimOnset	031	3	1	2	0.8	random	2.094	207
8.016	3.432	stimOnset	031	3	1	3	0.8	random	1.571	243
8.516	3.646	stimOnset	031	3	1	4	0.8	random	0.524	171
9.016	3.860	stimOnset	031	3	1	5	0.8	random	1.047	135
9.516	4.074	pauseOnset	031	3	1	5	0.8	random	1.047	135
9.986	4.275	buttonpress_y	031	3	1	5	0.8	random	1.047	135
10.116	4.330	blockend	031	3	1	5	0.8	random	1.047	135
10.149	4.345	stimOnset	031	3	2	1	0.3	random	2.618	243
10.583	4.530	stimOnset	031	3	2	2	0.3	random	1.571	135
11.082	4.744	stimOnset	031	3	2	3	0.3	random	0.524	99
11.582	4.958	stimOnset	031	3	2	4	0.3	random	1.047	207
12.082	5.172	stimOnset	031	3	2	5	0.3	random	2.094	171
12.582	5.386	pauseOnset	031	3	2	5	0.3	random	2.094	171
13.250	5.672	buttonpress_r	031	3	2	5	0.3	random	2.094	171
13.365	5.721	blockend	031	3	2	5	0.3	random	2.094	171
13.415	5.743	stimOnset	031	3	3	1	0.3	predictable	1.047	171
13.849	5.928	stimOnset	031	3	3	2	0.3	predictable	2.618	99
14.349	6.142	stimOnset	031	3	3	3	0.3	predictable	2.094	243
14.849	6.357	stimOnset	031	3	3	4	0.3	predictable	0.524	207
15.349	6.571	stimOnset	031	3	3	5	0.3	predictable	1.571	135
15.849	6.785	pauseOnset	031	3	3	5	0.3	predictable	1.571	135
16.372	7.008	buttonpress_r	031	3	3	5	0.3	predictable	1.571	135
16.499	7.063	blockend	031	3	3	5	0.3	predictable	1.571	135
16.532	7.077	stimOnset	031	3	4	1	0.3	predictable	2.618	171
16.965	7.263	stimOnset	031	3	4	2	0.3	predictable	2.094	99
17.465	7.477	stimOnset	031	3	4	3	0.3	predictable	1.047	243
17.965	7.691	stimOnset	031	3	4	4	0.3	predictable	1.571	207
18.465	7.905	stimOnset	031	3	4	5	0.3	predictable	0.524	135
18.965	8.119	pauseOnset	031	3	4	5	0.3	predictable	0.524	135
19.221	8.228	buttonpress_r	031	3	4	5	0.3	predictable	0.524	135
19.348	8.283	blockend	031	3	4	5	0.3	predictable	0.524	135
19.382	8.297	stimOnset	031	3	5	1	0.3	random	1.047	207
19.815	8.482	stimOnset	031	3	5	2	0.3	random	0.524	99
20.315	8.697	stimOnset	031	3	5	3	0.3	random	2.094	135
20.815	8.911	stimOnset	031	3	5	4	0.3	random	1.571	243
21.315	9.125	stimOnset	031	3	5	5	0.3	random	2.618	171
21.815	9.339	pauseOnset	031	3	5	5	0.3	random	2.618	171
22.404	9.591	buttonpress_y	031	3	5	5	0.3	random	2.618	171
22.531	9.645	blockend	031	3	5	5	0.3	random	2.618	171
22.565	9.660	stimOnset	031	3	6	1	0.8	predictable	1.047	99
22.998	9.845	stimOnset	031	3	6	2	0.8	predictable	0.524	243
23.498	10.059	stimOnset	031	3	6	3	0.8	predictable	2.618	207
23.998	10.273	stimOnset	031	3	6	4	0.8	predictable	2.094	135
24.498	10.487	stimOnset	031	3	6	5	0.8	predictable	1.571	171
24.998	10.701	pauseOnset	031	3	6	5	0.8	predictable	1.571	171
25.464	10.901	buttonpress_y	031	3	6	5	0.8	predictable	1.571	171
25.581	10.951	blockend	031	3	6	5	0.8	predictable	1.571	171
25.631	10.972	stimOnset	031	3	7	1	0.8	predictable	1.047	135
26.065	11.158	stimOnset	031	3	7	2	0.8	predictable	1.571	171
26.565	11.372	stimOnset	031	3	7	3	0.8	predictable	2.618	99
27.065	11.586	stimOnset	031	3	7	4	0.8	predictable	2.094	243
27.565	11.800	stimOnset	031	3	7	5	0.8	predictable	0.524	207
28.064	12.014	pauseOnset	031	3	7	5	0.8	predictable	0.524	207
30.172	12.916	buttonpress_y	031	3	7	5	0.8	predictable	0.524	207
30.297	12.970	blockend	031	3	7	5	0.8	predictable	0.524	207
30.331	12.984	stimOnset	031	3	8	1	0.8	predictable	2.618	243
30.781	13.177	stimOnset	031	3	8	2	0.8	predictable	1.047	207
31.281	13.391	stimOnset	031	3	8	3	0.8	predictable	1.571	135
31.781	13.605	stimOnset	031	3	8	4	0.8	predictable	0.524	171
32.281	13.819	stimOnset	031	3	8	5	0.8	predictable	2.094	99
32.781	14.033	pauseOnset	031	3	8	5	0.8	predictable	2.094	99
33.028	14.139	buttonpress_y	031	3	8	5	0.8	predictable	2.094	99
33.147	14.190	blockend	031	3	8	5	0.8	predictable	2.094	99
33.197	14.211	stimOnset	031	3	9	1	0.8	random	2.618	243
33.631	14.397	stimOnset	031	3	9	2	0.8	random	1.047	99
34.131	14.611	stimOnset	031	3	9	3	0.8	random	1.571	135
34.631	14.825	stimOnset	031	3	9	4	0.8	random	2.094	207
35.131	15.039	stimOnset	031	3	9	5	0.8	random	0.524	171
35.560	15.222	buttonpress_r	031	3	9	5	0.8	random	0.524	171
35.631	15.253	pauseOnset	031	3	9	5	0.8	random	0.524	171
37.274	15.956	buttonpress_r	031	3	9	5	0.8	random	0.524	171
37.397	16.009	blockend	031	3	9	5	0.8	random	0.524	171
37.430	16.023	stimOnset	031	3	10	1	0.3	random	0.524	243
37.880	16.216	stimOnset	031	3	10	2	0.3	random	1.047	99
38.380	16.430	stimOnset	031	3	10	3	0.3	random	2.618	135
38.880	16.644	stimOnset	031	3	10	4	0.3	random	1.571	207
39.380	16.858	stimOnset	031	3	10	5	0.3	random	2.094	171
39.880	17.072	pauseOnset	031	3	10	5	0.3	random	2.094	171
40.100	17.166	buttonpress_r	031	3	10	5	0.3	random	2.094	171
40.230	17.222	blockend	031	3	10	5	0.3	random	2.094	171
40.263	17.236	stimOnset	031	3	11	1	0.8	random	2.618	243
40.697	17.422	stimOnset	031	3	11	2	0.8	random	2.094	99
41.197	17.636	stimOnset	031	3	11	3	0.8	random	1.571	135
41.697	17.850	stimOnset	031	3	11	4	0.8	random	1.047	207
42.197	18.064	stimOnset	031	3	11	5	0.8	random	0.524	171
42.697	18.278	pauseOnset	031	3	11	5	0.8	random	0.524	171
43.059	18.433	buttonpress_y	031	3	11	5	0.8	random	0.524	171
43.180	18.484	blockend	031	3	11	5	0.8	random	0.524	171
43.213	18.499	stimOnset	031	3	12	1	0.3	random	1.571	171
