onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.004	stimOnset	026	1	1	1	0.8	predictable	2.094	2
7.516	3.218	stimOnset	026	1	1	2	0.8	predictable	0.524	2
8.016	3.432	stimOnset	026	1	1	3	0.8	predictable	1.571	2
8.516	3.646	stimOnset	026	1	1	4	0.8	predictable	1.047	2
9.016	3.860	stimOnset	026	1	1	5	0.8	predictable	2.618	2
9.516	4.074	pauseOnset	026	1	1	5	0.8	predictable	2.618	2
15.632	6.692	blockend	026	1	1	5	0.8	predictable	2.618	2
15.665	6.706	stimOnset	026	1	2	1	0.3	random	2.094	135
16.116	6.899	stimOnset	026	1	2	2	0.3	random	0.524	135
16.615	7.113	stimOnset	026	1	2	3	0.3	random	1.571	135
17.115	7.327	stimOnset	026	1	2	4	0.3	random	1.047	99
17.615	7.541	stimOnset	026	1	2	5	0.3	random	2.618	99
18.115	7.755	pauseOnset	026	1	2	5	0.3	random	2.618	99
24.231	10.373	blockend	026	1	2	5	0.3	random	2.618	99
24.248	10.380	stimOnset	026	1	3	1	0.3	random	2.094	135
24.715	10.580	stimOnset	026	1	3	2	0.3	random	1.047	99
25.215	10.794	stimOnset	026	1	3	3	0.3	random	1.571	99
25.715	11.008	stimOnset	026	1	3	4	0.3	random	2.618	135
26.215	11.222	stimOnset	026	1	3	5	0.3	random	0.524	135
26.715	11.436	pauseOnset	026	1	3	5	0.3	random	0.524	135
32.831	14.054	blockend	026	1	3	5	0.3	random	0.524	135
32.864	14.068	stimOnset	026	1	4	1	0.8	predictable	2.094	2
33.314	14.261	stimOnset	026	1	4	2	0.8	predictable	0.524	2
33.814	14.475	stimOnset	026	1	4	3	0.8	predictable	1.047	2
34.314	14.689	stimOnset	026	1	4	4	0.8	predictable	2.618	2
34.814	14.903	stimOnset	026	1	4	5	0.8	predictable	1.571	2
35.314	15.117	pauseOnset	026	1	4	5	0.8	predictable	1.571	2
41.430	17.735	blockend	026	1	4	5	0.8	predictable	1.571	2
41.463	17.750	stimOnset	026	1	5	1	0.3	random	2.618	99
41.914	17.942	stimOnset	026	1	5	2	0.3	random	1.047	135
42.413	18.156	stimOnset	026	1	5	3	0.3	random	0.524	135
42.913	18.370	stimOnset	026	1	5	4	0.3	random	2.094	99
43.413	18.585	stimOnset	026	1	5	5	0.3	random	1.571	135
43.913	18.799	pauseOnset	026	1	5	5	0.3	random	1.571	135
50.029	21.417	blockend	026	1	5	5	0.3	random	1.571	135
50.062	21.431	stimOnset	026	1	6	1	0.3	predictable	2.094	2
50.513	21.624	stimOnset	026	1	6	2	0.3	predictable	2.618	2
51.013	21.838	stimOnset	026	1	6	3	0.3	predictable	1.047	2
51.513	22.052	stimOnset	026	1	6	4	0.3	predictable	1.571	2
52.013	22.266	stimOnset	026	1	6	5	0.3	predictable	0.524	2
52.513	22.480	pauseOnset	026	1	6	5	0.3	predictable	0.524	2
58.629	25.098	blockend	026	1	6	5	0.3	predictable	0.524	2
58.662	25.112	stimOnset	026	1	7	1	0.8	random	0.524	99
59.112	25.305	stimOnset	026	1	7	2	0.8	random	1.047	135
59.612	25.519	stimOnset	026	1	7	3	0.8	random	1.571	135
60.112	25.733	stimOnset	026	1	7	4	0.8	random	2.618	99
60.612	25.947	stimOnset	026	1	7	5	0.8	random	2.094	135
61.112	26.161	pauseOnset	026	1	7	5	0.8	random	2.094	135
67.228	28.779	blockend	026	1	7	5	0.8	random	2.094	135
67.278	28.800	stimOnset	026	1	8	1	0.8	predictable	1.047	2
67.712	28.986	stimOnset	026	1	8	2	0.8	predictable	2.618	2
