onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	030	8	1	1	0.8	predictable	2.618	207
7.266	3.110	stimOnset	030	8	1	2	0.8	predictable	1.047	171
7.516	3.217	stimOnset	030	8	1	3	0.8	predictable	1.571	135
7.766	3.325	stimOnset	030	8	1	4	0.8	predictable	2.094	243
8.016	3.432	stimOnset	030	8	1	5	0.8	predictable	0.524	99
8.266	3.539	pauseOnset	030	8	1	5	0.8	predictable	0.524	99
8.860	3.793	buttonpress_y	030	8	1	5	0.8	predictable	0.524	99
8.982	3.845	blockend	030	8	1	5	0.8	predictable	0.524	99
9.016	3.859	stimOnset	030	8	2	1	0.3	predictable	0.524	243
9.216	3.945	stimOnset	030	8	2	2	0.3	predictable	1.571	99
9.466	4.052	stimOnset	030	8	2	3	0.3	predictable	2.094	207
9.716	4.159	stimOnset	030	8	2	4	0.3	predictable	2.618	171
9.966	4.266	stimOnset	030	8	2	5	0.3	predictable	1.047	135
10.216	4.373	pauseOnset	030	8	2	5	0.3	predictable	1.047	135
10.574	4.526	buttonpress_r	030	8	2	5	0.3	predictable	1.047	135
10.699	4.580	blockend	030	8	2	5	0.3	predictable	1.047	135
10.732	4.594	stimOnset	030	8	3	1	0.3	predictable	2.094	135
10.932	4.680	stimOnset	030	8	3	2	0.3	predictable	1.571	243
11.182	4.787	stimOnset	030	8	3	3	0.3	predictable	1.047	99
11.432	4.894	stimOnset	030	8	3	4	0.3	predictable	2.618	207
11.682	5.001	stimOnset	030	8	3	5	0.3	predictable	0.524	171
11.932	5.108	pauseOnset	030	8	3	5	0.3	predictable	0.524	171
12.494	5.348	buttonpress_y	030	8	3	5	0.3	predictable	0.524	171
12.615	5.400	blockend	030	8	3	5	0.3	predictable	0.524	171
12.649	5.415	stimOnset	030	8	4	1	0.8	random	2.094	135
12.849	5.500	stimOnset	030	8	4	2	0.8	random	1.571	207
13.099	5.607	stimOnset	030	8	4	3	0.8	random	2.618	243
13.349	5.714	stimOnset	030	8	4	4	0.8	random	0.524	171
13.599	5.821	stimOnset	030	8	4	5	0.8	random	1.047	99
13.849	5.928	pauseOnset	030	8	4	5	0.8	random	1.047	99
14.260	6.105	buttonpress_y	030	8	4	5	0.8	random	1.047	99
14.382	6.157	blockend	030	8	4	5	0.8	random	1.047	99
