onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.004	stimOnset	030	7	1	1	0.3	random	2.094	243
7.266	3.111	stimOnset	030	7	1	2	0.3	random	1.047	171
7.516	3.218	stimOnset	030	7	1	3	0.3	random	1.571	135
7.766	3.325	stimOnset	030	7	1	4	0.3	random	0.524	207
8.016	3.432	stimOnset	030	7	1	5	0.3	random	2.618	99
8.266	3.539	pauseOnset	030	7	1	5	0.3	random	2.618	99
8.667	3.710	buttonpress_y	030	7	1	5	0.3	random	2.618	99
8.782	3.760	blockend	030	7	1	5	0.3	random	2.618	99
8.833	3.781	stimOnset	030	7	2	1	0.3	random	1.047	243
9.016	3.860	stimOnset	030	7	2	2	0.3	random	2.618	135
9.266	3.967	stimOnset	030	7	2	3	0.3	random	1.571	99
9.516	4.074	stimOnset	030	7	2	4	0.3	random	0.524	171
9.766	4.181	stimOnset	030	7	2	5	0.3	random	2.094	207
10.016	4.288	pauseOnset	030	7	2	5	0.3	random	2.094	207
10.303	4.410	buttonpress_r	030	7	2	5	0.3	random	2.094	207
10.433	4.466	blockend	030	7	2	5	0.3	random	2.094	207
10.466	4.480	stimOnset	030	7	3	1	0.8	random	2.094	171
10.649	4.559	stimOnset	030	7	3	2	0.8	random	1.571	99
10.899	4.666	stimOnset	030	7	3	3	0.8	random	1.047	243
11.149	4.773	stimOnset	030	7	3	4	0.8	random	0.524	135
11.399	4.880	stimOnset	030	7	3	5	0.8	random	2.618	207
11.649	4.987	pauseOnset	030	7	3	5	0.8	random	2.618	207
12.038	5.153	buttonpress_y	030	7	3	5	0.8	random	2.618	207
12.166	5.208	blockend	030	7	3	5	0.8	random	2.618	207
12.199	5.222	stimOnset	030	7	4	1	0.3	random	1.047	207
12.382	5.301	stimOnset	030	7	4	2	0.3	random	0.524	135
12.632	5.408	stimOnset	030	7	4	3	0.3	random	2.618	99
12.882	5.515	stimOnset	030	7	4	4	0.3	random	2.094	243
13.132	5.622	stimOnset	030	7	4	5	0.3	random	1.571	171
13.382	5.729	pauseOnset	030	7	4	5	0.3	random	1.571	171
13.705	5.867	buttonpress_r	030	7	4	5	0.3	random	1.571	171
13.832	5.921	blockend	030	7	4	5	0.3	random	1.571	171
13.866	5.936	stimOnset	030	7	5	1	0.8	predictable	1.571	135
14.049	6.014	stimOnset	030	7	5	2	0.8	predictable	0.524	243
14.299	6.121	stimOnset	030	7	5	3	0.8	predictable	2.094	99
14.549	6.228	stimOnset	030	7	5	4	0.8	predictable	2.618	207
14.799	6.335	stimOnset	030	7	5	5	0.8	predictable	1.047	171
15.049	6.442	pauseOnset	030	7	5	5	0.8	predictable	1.047	171
15.322	6.559	buttonpress_y	030	7	5	5	0.8	predictable	1.047	171
15.449	6.613	blockend	030	7	5	5	0.8	predictable	1.047	171
15.482	6.628	stimOnset	030	7	6	1	0.3	random	1.571	171
15.682	6.713	stimOnset	030	7	6	2	0.3	random	1.047	243
15.932	6.820	stimOnset	030	7	6	3	0.3	random	0.524	207
16.182	6.927	stimOnset	030	7	6	4	0.3	random	2.094	135
16.432	7.034	stimOnset	030	7	6	5	0.3	random	2.618	99
16.665	7.134	pauseOnset	030	7	6	5	0.3	random	2.618	99
16.999	7.277	buttonpress_r	030	7	6	5	0.3	random	2.618	99
17.115	7.327	blockend	030	7	6	5	0.3	random	2.618	99
17.165	7.348	stimOnset	030	7	7	1	0.8	predictable	1.571	243
17.349	7.427	stimOnset	030	7	7	2	0.8	predictable	0.524	99
17.599	7.534	stimOnset	030	7	7	3	0.8	predictable	1.047	207
17.849	7.641	stimOnset	030	7	7	4	0.8	predictable	2.618	171
18.099	7.748	stimOnset	030	7	7	5	0.8	predictable	2.094	135
18.349	7.855	pauseOnset	030	7	7	5	0.8	predictable	2.094	135
18.986	8.127	buttonpress_r	030	7	7	5	0.8	predictable	2.094	135
19.115	8.183	blockend	030	7	7	5	0.8	predictable	2.094	135
19.148	8.197	stimOnset	030	7	8	1	0.8	predictable	1.571	207
19.332	8.276	stimOnset	030	7	8	2	0.8	predictable	2.618	171
19.582	8.383	stimOnset	030	7	8	3	0.8	predictable	2.094	135
19.832	8.490	stimOnset	030	7	8	4	0.8	predictable	1.047	243
20.082	8.597	stimOnset	030	7	8	5	0.8	predictable	0.524	99
20.332	8.704	pauseOnset	030	7	8	5	0.8	predictable	0.524	99
20.712	8.867	buttonpress_y	030	7	8	5	0.8	predictable	0.524	99
20.831	8.918	blockend	030	7	8	5	0.8	predictable	0.524	99
20.882	8.939	stimOnset	030	7	9	1	0.3	random	1.571	171
21.065	9.018	stimOnset	030	7	9	2	0.3	random	1.047	243
21.315	9.125	stimOnset	030	7	9	3	0.3	random	2.618	207
21.565	9.232	stimOnset	030	7	9	4	0.3	random	0.524	99
21.815	9.339	stimOnset	030	7	9	5	0.3	random	2.094	135
22.065	9.446	pauseOnset	030	7	9	5	0.3	random	2.094	135
22.451	9.611	buttonpress_r	030	7	9	5	0.3	random	2.094	135
22.582	9.667	blockend	030	7	9	5	0.3	random	2.094	135
22.615	9.681	stimOnset	030	7	10	1	0.8	predictable	2.094	135
22.798	9.760	stimOnset	030	7	10	2	0.8	predictable	2.618	243
23.048	9.867	stimOnset	030	7	10	3	0.8	predictable	1.571	99
23.298	9.974	stimOnset	030	7	10	4	0.8	predictable	0.524	207
23.548	10.081	stimOnset	030	7	10	5	0.8	predictable	1.047	171
23.798	10.188	pauseOnset	030	7	10	5	0.8	predictable	1.047	171
23.897	10.230	buttonpress_y	030	7	10	5	0.8	predictable	1.047	171
24.015	10.280	blockend	030	7	10	5	0.8	predictable	1.047	171
24.065	10.302	stimOnset	030	7	11	1	0.8	random	0.524	171
24.248	10.380	stimOnset	030	7	11	2	0.8	random	2.618	99
24.498	10.487	stimOnset	030	7	11	3	0.8	random	2.094	135
24.748	10.594	stimOnset	030	7	11	4	0.8	random	1.047	207
24.998	10.701	stimOnset	030	7	11	5	0.8	random	1.571	243
25.248	10.808	pauseOnset	030	7	11	5	0.8	random	1.571	243
25.548	10.937	buttonpress_y	030	7	11	5	0.8	random	1.571	243
25.664	10.986	blockend	030	7	11	5	0.8	random	1.571	243
25.715	11.008	stimOnset	030	7	12	1	0.8	random	2.094	207
25.898	11.087	stimOnset	030	7	12	2	0.8	random	1.571	135
26.148	11.194	stimOnset	030	7	12	3	0.8	random	1.047	171
26.398	11.301	stimOnset	030	7	12	4	0.8	random	0.524	99
26.648	11.408	stimOnset	030	7	12	5	0.8	random	2.618	243
26.898	11.515	pauseOnset	030	7	12	5	0.8	random	2.618	243
27.204	11.646	buttonpress_y	030	7	12	5	0.8	random	2.618	243
27.331	11.700	blockend	030	7	12	5	0.8	random	2.618	243
27.364	11.714	stimOnset	030	7	13	1	0.3	predictable	1.571	171
27.548	11.793	stimOnset	030	7	13	2	0.3	predictable	1.047	135
27.798	11.900	stimOnset	030	7	13	3	0.3	predictable	2.618	243
28.048	12.007	stimOnset	030	7	13	4	0.3	predictable	0.524	99
28.298	12.114	stimOnset	030	7	13	5	0.3	predictable	2.094	207
28.548	12.221	pauseOnset	030	7	13	5	0.3	predictable	2.094	207
28.936	12.387	buttonpress_y	030	7	13	5	0.3	predictable	2.094	207
29.064	12.442	blockend	030	7	13	5	0.3	predictable	2.094	207
29.098	12.456	stimOnset	030	7	14	1	0.8	predictable	0.524	207
29.281	12.535	stimOnset	030	7	14	2	0.8	predictable	1.047	171
29.531	12.642	stimOnset	030	7	14	3	0.8	predictable	2.094	135
29.781	12.749	stimOnset	030	7	14	4	0.8	predictable	1.571	243
30.031	12.856	stimOnset	030	7	14	5	0.8	predictable	2.618	99
30.281	12.963	pauseOnset	030	7	14	5	0.8	predictable	2.618	99
30.717	13.149	buttonpress_r	030	7	14	5	0.8	predictable	2.618	99
30.848	13.205	blockend	030	7	14	5	0.8	predictable	2.618	99
30.881	13.220	stimOnset	030	7	15	1	0.3	random	1.047	99
31.064	13.298	stimOnset	030	7	15	2	0.3	random	0.524	243
