onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	030	3	1	1	0.3	predictable	0.524	171
7.266	3.110	stimOnset	030	3	1	2	0.3	predictable	2.618	135
7.516	3.217	stimOnset	030	3	1	3	0.3	predictable	2.094	243
7.766	3.325	stimOnset	030	3	1	4	0.3	predictable	1.571	99
8.016	3.432	stimOnset	030	3	1	5	0.3	predictable	1.047	207
8.266	3.539	pauseOnset	030	3	1	5	0.3	predictable	1.047	207
8.688	3.719	buttonpress_y	030	3	1	5	0.3	predictable	1.047	207
8.816	3.774	blockend	030	3	1	5	0.3	predictable	1.047	207
8.849	3.788	stimOnset	030	3	2	1	0.8	predictable	2.094	243
9.033	3.867	stimOnset	030	3	2	2	0.8	predictable	1.571	99
9.283	3.974	stimOnset	030	3	2	3	0.8	predictable	0.524	207
9.533	4.081	stimOnset	030	3	2	4	0.8	predictable	1.047	171
9.783	4.188	stimOnset	030	3	2	5	0.8	predictable	2.618	135
10.032	4.295	pauseOnset	030	3	2	5	0.8	predictable	2.618	135
10.403	4.453	buttonpress_r	030	3	2	5	0.8	predictable	2.618	135
10.532	4.509	blockend	030	3	2	5	0.8	predictable	2.618	135
10.566	4.523	stimOnset	030	3	3	1	0.8	predictable	2.618	207
10.749	4.602	stimOnset	030	3	3	2	0.8	predictable	0.524	171
10.999	4.709	stimOnset	030	3	3	3	0.8	predictable	1.047	135
11.249	4.816	stimOnset	030	3	3	4	0.8	predictable	1.571	243
11.499	4.923	stimOnset	030	3	3	5	0.8	predictable	2.094	99
11.749	5.030	pauseOnset	030	3	3	5	0.8	predictable	2.094	99
12.136	5.195	buttonpress_y	030	3	3	5	0.8	predictable	2.094	99
12.266	5.251	blockend	030	3	3	5	0.8	predictable	2.094	99
12.282	5.258	stimOnset	030	3	4	1	0.3	predictable	2.618	171
12.482	5.343	stimOnset	030	3	4	2	0.3	predictable	2.094	135
12.732	5.450	stimOnset	030	3	4	3	0.3	predictable	1.571	243
12.982	5.557	stimOnset	030	3	4	4	0.3	predictable	0.524	99
13.232	5.665	stimOnset	030	3	4	5	0.3	predictable	1.047	207
13.482	5.772	pauseOnset	030	3	4	5	0.3	predictable	1.047	207
13.850	5.929	buttonpress_y	030	3	4	5	0.3	predictable	1.047	207
13.982	5.985	blockend	030	3	4	5	0.3	predictable	1.047	207
14.015	6.000	stimOnset	030	3	5	1	0.8	random	1.571	243
14.199	6.078	stimOnset	030	3	5	2	0.8	random	0.524	171
14.449	6.185	stimOnset	030	3	5	3	0.8	random	1.047	135
14.699	6.292	stimOnset	030	3	5	4	0.8	random	2.094	207
14.949	6.399	stimOnset	030	3	5	5	0.8	random	2.618	99
15.199	6.506	pauseOnset	030	3	5	5	0.8	random	2.618	99
15.587	6.672	buttonpress_r	030	3	5	5	0.8	random	2.618	99
15.715	6.727	blockend	030	3	5	5	0.8	random	2.618	99
15.749	6.742	stimOnset	030	3	6	1	0.8	predictable	1.047	135
15.932	6.820	stimOnset	030	3	6	2	0.8	predictable	2.618	243
16.182	6.927	stimOnset	030	3	6	3	0.8	predictable	1.571	99
16.432	7.034	stimOnset	030	3	6	4	0.8	predictable	2.094	207
16.682	7.141	stimOnset	030	3	6	5	0.8	predictable	0.524	171
16.932	7.248	pauseOnset	030	3	6	5	0.8	predictable	0.524	171
17.379	7.440	buttonpress_y	030	3	6	5	0.8	predictable	0.524	171
17.498	7.491	blockend	030	3	6	5	0.8	predictable	0.524	171
17.549	7.512	stimOnset	030	3	7	1	0.3	random	1.571	99
17.732	7.591	stimOnset	030	3	7	2	0.3	random	0.524	243
17.982	7.698	stimOnset	030	3	7	3	0.3	random	2.094	207
18.232	7.805	stimOnset	030	3	7	4	0.3	random	2.618	135
18.482	7.912	stimOnset	030	3	7	5	0.3	random	1.047	171
18.732	8.019	pauseOnset	030	3	7	5	0.3	random	1.047	171
19.748	8.454	buttonpress_y	030	3	7	5	0.3	random	1.047	171
19.865	8.504	blockend	030	3	7	5	0.3	random	1.047	171
19.915	8.525	stimOnset	030	3	8	1	0.8	predictable	1.571	207
20.098	8.604	stimOnset	030	3	8	2	0.8	predictable	2.618	171
20.348	8.711	stimOnset	030	3	8	3	0.8	predictable	2.094	135
20.598	8.818	stimOnset	030	3	8	4	0.8	predictable	1.047	243
20.848	8.925	stimOnset	030	3	8	5	0.8	predictable	0.524	99
21.098	9.032	pauseOnset	030	3	8	5	0.8	predictable	0.524	99
21.448	9.182	buttonpress_r	030	3	8	5	0.8	predictable	0.524	99
21.565	9.231	blockend	030	3	8	5	0.8	predictable	0.524	99
21.615	9.253	stimOnset	030	3	9	1	0.8	random	1.047	99
21.798	9.331	stimOnset	030	3	9	2	0.8	random	2.618	171
22.048	9.438	stimOnset	030	3	9	3	0.8	random	2.094	243
22.298	9.545	stimOnset	030	3	9	4	0.8	random	1.571	207
22.548	9.652	stimOnset	030	3	9	5	0.8	random	0.524	135
22.798	9.759	pauseOnset	030	3	9	5	0.8	random	0.524	135
23.395	10.015	buttonpress_y	030	3	9	5	0.8	random	0.524	135
23.514	10.066	blockend	030	3	9	5	0.8	random	0.524	135
23.565	10.088	stimOnset	030	3	10	1	0.8	predictable	2.094	99
23.748	10.166	stimOnset	030	3	10	2	0.8	predictable	1.571	207
23.998	10.273	stimOnset	030	3	10	3	0.8	predictable	2.618	171
