onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	030	5	1	1	0.8	predictable	1.571	243
7.266	3.110	stimOnset	030	5	1	2	0.8	predictable	0.524	99
7.516	3.217	stimOnset	030	5	1	3	0.8	predictable	2.618	207
7.766	3.325	stimOnset	030	5	1	4	0.8	predictable	2.094	171
8.016	3.432	stimOnset	030	5	1	5	0.8	predictable	1.047	135
8.266	3.539	pauseOnset	030	5	1	5	0.8	predictable	1.047	135
8.625	3.692	buttonpress_r	030	5	1	5	0.8	predictable	1.047	135
8.749	3.745	blockend	030	5	1	5	0.8	predictable	1.047	135
8.782	3.760	stimOnset	030	5	2	1	0.8	random	0.524	207
8.983	3.845	stimOnset	030	5	2	2	0.8	random	1.047	135
9.233	3.952	stimOnset	030	5	2	3	0.8	random	1.571	99
9.483	4.059	stimOnset	030	5	2	4	0.8	random	2.618	171
9.733	4.166	stimOnset	030	5	2	5	0.8	random	2.094	243
9.983	4.273	pauseOnset	030	5	2	5	0.8	random	2.094	243
10.469	4.481	buttonpress_y	030	5	2	5	0.8	random	2.094	243
10.599	4.537	blockend	030	5	2	5	0.8	random	2.094	243
10.632	4.552	stimOnset	030	5	3	1	0.8	predictable	2.094	243
10.816	4.630	stimOnset	030	5	3	2	0.8	predictable	0.524	99
11.066	4.737	stimOnset	030	5	3	3	0.8	predictable	1.571	207
11.316	4.844	stimOnset	030	5	3	4	0.8	predictable	2.618	171
11.566	4.951	stimOnset	030	5	3	5	0.8	predictable	1.047	135
11.816	5.058	pauseOnset	030	5	3	5	0.8	predictable	1.047	135
12.100	5.180	buttonpress_r	030	5	3	5	0.8	predictable	1.047	135
12.215	5.229	blockend	030	5	3	5	0.8	predictable	1.047	135
12.266	5.251	stimOnset	030	5	4	1	0.3	predictable	0.524	99
12.449	5.329	stimOnset	030	5	4	2	0.3	predictable	1.571	207
12.699	5.436	stimOnset	030	5	4	3	0.3	predictable	1.047	171
12.949	5.543	stimOnset	030	5	4	4	0.3	predictable	2.094	135
13.199	5.650	stimOnset	030	5	4	5	0.3	predictable	2.618	243
13.449	5.757	pauseOnset	030	5	4	5	0.3	predictable	2.618	243
14.276	6.111	buttonpress_r	030	5	4	5	0.3	predictable	2.618	243
14.399	6.164	blockend	030	5	4	5	0.3	predictable	2.618	243
14.432	6.178	stimOnset	030	5	5	1	0.3	random	2.618	243
14.632	6.264	stimOnset	030	5	5	2	0.3	random	2.094	171
14.882	6.371	stimOnset	030	5	5	3	0.3	random	1.047	99
15.132	6.478	stimOnset	030	5	5	4	0.3	random	1.571	135
15.382	6.585	stimOnset	030	5	5	5	0.3	random	0.524	207
15.632	6.692	pauseOnset	030	5	5	5	0.3	random	0.524	207
15.971	6.837	buttonpress_y	030	5	5	5	0.3	random	0.524	207
16.099	6.892	blockend	030	5	5	5	0.3	random	0.524	207
16.132	6.906	stimOnset	030	5	6	1	0.3	predictable	1.571	171
16.315	6.984	stimOnset	030	5	6	2	0.3	predictable	2.618	135
16.565	7.091	stimOnset	030	5	6	3	0.3	predictable	1.047	243
16.815	7.198	stimOnset	030	5	6	4	0.3	predictable	2.094	99
17.065	7.305	stimOnset	030	5	6	5	0.3	predictable	0.524	207
17.315	7.412	pauseOnset	030	5	6	5	0.3	predictable	0.524	207
17.663	7.561	buttonpress_y	030	5	6	5	0.3	predictable	0.524	207
17.782	7.612	blockend	030	5	6	5	0.3	predictable	0.524	207
17.832	7.634	stimOnset	030	5	7	1	0.8	predictable	2.618	135
18.015	7.712	stimOnset	030	5	7	2	0.8	predictable	0.524	243
18.265	7.819	stimOnset	030	5	7	3	0.8	predictable	1.047	99
18.515	7.926	stimOnset	030	5	7	4	0.8	predictable	2.094	207
18.765	8.033	stimOnset	030	5	7	5	0.8	predictable	1.571	171
19.015	8.140	pauseOnset	030	5	7	5	0.8	predictable	1.571	171
19.604	8.392	buttonpress_r	030	5	7	5	0.8	predictable	1.571	171
19.732	8.447	blockend	030	5	7	5	0.8	predictable	1.571	171
19.765	8.461	stimOnset	030	5	8	1	0.3	predictable	1.047	99
19.948	8.540	stimOnset	030	5	8	2	0.3	predictable	2.618	207
20.198	8.647	stimOnset	030	5	8	3	0.3	predictable	1.571	171
20.448	8.754	stimOnset	030	5	8	4	0.3	predictable	2.094	135
20.698	8.861	stimOnset	030	5	8	5	0.3	predictable	0.524	243
20.948	8.968	pauseOnset	030	5	8	5	0.3	predictable	0.524	243
21.451	9.183	buttonpress_r	030	5	8	5	0.3	predictable	0.524	243
21.582	9.239	blockend	030	5	8	5	0.3	predictable	0.524	243
21.615	9.253	stimOnset	030	5	9	1	0.3	random	0.524	99
21.798	9.331	stimOnset	030	5	9	2	0.3	random	1.047	243
22.048	9.438	stimOnset	030	5	9	3	0.3	random	2.094	171
22.298	9.545	stimOnset	030	5	9	4	0.3	random	2.618	135
22.548	9.652	stimOnset	030	5	9	5	0.3	random	1.571	207
22.798	9.760	pauseOnset	030	5	9	5	0.3	random	1.571	207
23.279	9.965	buttonpress_r	030	5	9	5	0.3	random	1.571	207
23.398	10.016	blockend	030	5	9	5	0.3	random	1.571	207
23.448	10.038	stimOnset	030	5	10	1	0.3	random	0.524	207
23.631	10.116	stimOnset	030	5	10	2	0.3	random	2.618	135
23.881	10.223	stimOnset	030	5	10	3	0.3	random	1.047	99
24.131	10.330	stimOnset	030	5	10	4	0.3	random	2.094	243
24.381	10.437	stimOnset	030	5	10	5	0.3	random	1.571	171
24.631	10.544	pauseOnset	030	5	10	5	0.3	random	1.571	171
24.927	10.671	buttonpress_y	030	5	10	5	0.3	random	1.571	171
25.048	10.722	blockend	030	5	10	5	0.3	random	1.571	171
25.081	10.737	stimOnset	030	5	11	1	0.3	random	1.047	99
25.281	10.822	stimOnset	030	5	11	2	0.3	random	2.094	243
25.531	10.930	stimOnset	030	5	11	3	0.3	random	0.524	171
25.781	11.037	stimOnset	030	5	11	4	0.3	random	2.618	207
26.031	11.144	stimOnset	030	5	11	5	0.3	random	1.571	135
26.281	11.251	pauseOnset	030	5	11	5	0.3	random	1.571	135
26.693	11.427	buttonpress_y	030	5	11	5	0.3	random	1.571	135
26.814	11.479	blockend	030	5	11	5	0.3	random	1.571	135
26.865	11.500	stimOnset	030	5	12	1	0.8	random	2.618	243
27.048	11.579	stimOnset	030	5	12	2	0.8	random	1.571	171
27.298	11.686	stimOnset	030	5	12	3	0.8	random	1.047	207
27.548	11.793	stimOnset	030	5	12	4	0.8	random	0.524	99
27.798	11.900	stimOnset	030	5	12	5	0.8	random	2.094	135
28.048	12.007	pauseOnset	030	5	12	5	0.8	random	2.094	135
28.525	12.211	buttonpress_y	030	5	12	5	0.8	random	2.094	135
28.648	12.263	blockend	030	5	12	5	0.8	random	2.094	135
28.681	12.278	stimOnset	030	5	13	1	0.8	predictable	1.571	135
28.881	12.363	stimOnset	030	5	13	2	0.8	predictable	1.047	243
29.131	12.470	stimOnset	030	5	13	3	0.8	predictable	2.094	99
29.381	12.577	stimOnset	030	5	13	4	0.8	predictable	2.618	207
29.631	12.685	stimOnset	030	5	13	5	0.8	predictable	0.524	171
29.881	12.792	pauseOnset	030	5	13	5	0.8	predictable	0.524	171
30.178	12.919	buttonpress_r	030	5	13	5	0.8	predictable	0.524	171
30.297	12.970	blockend	030	5	13	5	0.8	predictable	0.524	171
30.348	12.991	stimOnset	030	5	14	1	0.3	predictable	2.094	99
30.531	13.070	stimOnset	030	5	14	2	0.3	predictable	0.524	207
30.781	13.177	stimOnset	030	5	14	3	0.3	predictable	2.618	171
31.031	13.284	stimOnset	030	5	14	4	0.3	predictable	1.047	135
31.281	13.391	stimOnset	030	5	14	5	0.3	predictable	1.571	243
31.531	13.498	pauseOnset	030	5	14	5	0.3	predictable	1.571	243
32.649	13.977	buttonpress_r	030	5	14	5	0.3	predictable	1.571	243
32.781	14.033	blockend	030	5	14	5	0.3	predictable	1.571	243
32.814	14.047	stimOnset	030	5	15	1	0.8	predictable	0.524	207
32.997	14.126	stimOnset	030	5	15	2	0.8	predictable	2.094	171
33.247	14.233	stimOnset	030	5	15	3	0.8	predictable	2.618	135
