onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
4.499	2.999	stimOnset	002	3	1	1	0.8	predictable	4.712	90
4.749	3.166	stimOnset	002	3	1	2	0.8	predictable	5.760	0
4.998	3.332	stimOnset	002	3	1	3	0.8	predictable	3.665	135
5.248	3.499	stimOnset	002	3	1	4	0.8	predictable	0.000	45
5.498	3.666	pauseOnset	002	3	1	4	0.8	predictable	0.000	45
6.498	4.332	stimOnset	002	3	1	5	0.8	predictable	4.189	90
6.748	4.499	stimOnset	002	3	1	6	0.8	predictable	0.000	0
6.998	4.665	stimOnset	002	3	1	7	0.8	predictable	3.142	135
7.248	4.832	stimOnset	002	3	1	8	0.8	predictable	4.189	45
7.498	4.998	pauseOnset	002	3	1	8	0.8	predictable	4.189	45
8.497	5.665	stimOnset	002	3	1	9	0.8	predictable	5.236	90
8.747	5.832	stimOnset	002	3	1	10	0.8	predictable	4.712	0
8.997	5.998	stimOnset	002	3	1	11	0.8	predictable	1.047	135
9.247	6.165	stimOnset	002	3	1	12	0.8	predictable	5.760	45
9.497	6.331	pauseOnset	002	3	1	12	0.8	predictable	5.760	45
10.497	6.998	stimOnset	002	3	1	13	0.8	predictable	0.524	90
10.747	7.164	stimOnset	002	3	1	14	0.8	predictable	2.618	0
10.997	7.331	stimOnset	002	3	1	15	0.8	predictable	2.618	135
11.247	7.498	stimOnset	002	3	1	16	0.8	predictable	0.524	45
11.496	7.664	pauseOnset	002	3	1	16	0.8	predictable	0.524	45
12.496	8.331	stimOnset	002	3	1	17	0.8	predictable	2.618	90
12.746	8.497	stimOnset	002	3	1	18	0.8	predictable	0.524	0
12.996	8.664	stimOnset	002	3	1	19	0.8	predictable	3.665	135
13.246	8.831	stimOnset	002	3	1	20	0.8	predictable	3.665	45
13.496	8.997	pauseOnset	002	3	1	20	0.8	predictable	3.665	45
14.496	9.664	stimOnset	002	3	1	21	0.8	predictable	1.571	90
14.745	9.830	stimOnset	002	3	1	22	0.8	predictable	4.712	0
14.995	9.997	stimOnset	002	3	1	23	0.8	predictable	3.142	135
15.245	10.164	stimOnset	002	3	1	24	0.8	predictable	4.189	45
15.495	10.330	pauseOnset	002	3	1	24	0.8	predictable	4.189	45
16.495	10.997	stimOnset	002	3	1	25	0.8	predictable	0.000	90
16.745	11.163	stimOnset	002	3	1	26	0.8	predictable	2.094	0
16.995	11.330	stimOnset	002	3	1	27	0.8	predictable	1.047	135
17.245	11.496	stimOnset	002	3	1	28	0.8	predictable	1.047	45
17.495	11.663	pauseOnset	002	3	1	28	0.8	predictable	1.047	45
18.494	12.330	stimOnset	002	3	1	29	0.8	predictable	5.760	90
18.744	12.496	stimOnset	002	3	1	30	0.8	predictable	5.236	0
18.994	12.663	stimOnset	002	3	1	31	0.8	predictable	3.142	135
19.244	12.829	stimOnset	002	3	1	32	0.8	predictable	2.094	45
19.494	12.996	pauseOnset	002	3	1	32	0.8	predictable	2.094	45
20.494	13.662	stimOnset	002	3	1	33	0.8	predictable	2.094	90
20.744	13.829	stimOnset	002	3	1	34	0.8	predictable	1.571	0
20.993	13.996	stimOnset	002	3	1	35	0.8	predictable	5.236	135
21.243	14.162	stimOnset	002	3	1	36	0.8	predictable	1.571	45
21.493	14.329	pauseOnset	002	3	1	36	0.8	predictable	1.571	45
22.493	14.995	blockend	002	3	1	36	0.8	predictable	1.571	45
31.507	21.005	stimOnset	002	3	2	1	0.3	random	4.712	45
