onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
4.499	2.999	stimOnset	002	4	1	1	0.8	predictable	3.142	90
4.749	3.166	stimOnset	002	4	1	2	0.8	predictable	0.524	0
4.998	3.332	stimOnset	002	4	1	3	0.8	predictable	4.712	135
5.248	3.499	stimOnset	002	4	1	4	0.8	predictable	5.760	45
5.498	3.666	pauseOnset	002	4	1	4	0.8	predictable	5.760	45
6.498	4.332	stimOnset	002	4	1	5	0.8	predictable	1.047	90
6.748	4.499	stimOnset	002	4	1	6	0.8	predictable	2.094	0
6.998	4.665	stimOnset	002	4	1	7	0.8	predictable	1.571	135
7.248	4.832	stimOnset	002	4	1	8	0.8	predictable	5.760	45
7.498	4.998	pauseOnset	002	4	1	8	0.8	predictable	5.760	45
8.497	5.665	stimOnset	002	4	1	9	0.8	predictable	0.524	90
8.747	5.832	stimOnset	002	4	1	10	0.8	predictable	5.236	0
8.997	5.998	stimOnset	002	4	1	11	0.8	predictable	4.712	135
9.247	6.165	stimOnset	002	4	1	12	0.8	predictable	1.047	45
9.497	6.331	pauseOnset	002	4	1	12	0.8	predictable	1.047	45
10.497	6.998	stimOnset	002	4	1	13	0.8	predictable	5.236	90
10.747	7.164	catchOnset	002	4	1	14	0.8	predictable	1.571	0
10.997	7.331	stimOnset	002	4	1	15	0.8	predictable	2.618	135
11.247	7.498	stimOnset	002	4	1	16	0.8	predictable	4.189	45
11.496	7.664	pauseOnset	002	4	1	16	0.8	predictable	4.189	45
11.707	7.805	buttonpress	002	4	1	16	0.8	predictable	4.189	45
12.496	8.331	stimOnset	002	4	1	17	0.8	predictable	2.618	90
12.746	8.497	stimOnset	002	4	1	18	0.8	predictable	0.000	0
12.996	8.664	stimOnset	002	4	1	19	0.8	predictable	2.618	135
13.246	8.831	stimOnset	002	4	1	20	0.8	predictable	2.094	45
13.496	8.997	pauseOnset	002	4	1	20	0.8	predictable	2.094	45
14.496	9.664	stimOnset	002	4	1	21	0.8	predictable	4.712	90
14.745	9.830	stimOnset	002	4	1	22	0.8	predictable	3.665	0
14.995	9.997	stimOnset	002	4	1	23	0.8	predictable	0.524	135
15.245	10.164	stimOnset	002	4	1	24	0.8	predictable	5.760	45
15.495	10.330	pauseOnset	002	4	1	24	0.8	predictable	5.760	45
16.495	10.997	stimOnset	002	4	1	25	0.8	predictable	3.142	90
16.745	11.163	stimOnset	002	4	1	26	0.8	predictable	3.142	0
16.995	11.330	stimOnset	002	4	1	27	0.8	predictable	5.236	135
17.245	11.496	stimOnset	002	4	1	28	0.8	predictable	0.000	45
17.495	11.663	pauseOnset	002	4	1	28	0.8	predictable	0.000	45
18.494	12.330	stimOnset	002	4	1	29	0.8	predictable	1.047	90
18.744	12.496	stimOnset	002	4	1	30	0.8	predictable	4.189	0
18.994	12.663	stimOnset	002	4	1	31	0.8	predictable	3.665	135
19.244	12.829	stimOnset	002	4	1	32	0.8	predictable	3.665	45
19.494	12.996	pauseOnset	002	4	1	32	0.8	predictable	3.665	45
20.494	13.662	stimOnset	002	4	1	33	0.8	predictable	4.189	90
20.744	13.829	stimOnset	002	4	1	34	0.8	predictable	0.000	0
20.993	13.996	stimOnset	002	4	1	35	0.8	predictable	1.571	135
21.243	14.162	stimOnset	002	4	1	36	0.8	predictable	2.094	45
21.493	14.329	pauseOnset	002	4	1	36	0.8	predictable	2.094	45
22.493	14.995	blockend	002	4	1	36	0.8	predictable	2.094	45
31.507	21.005	stimOnset	002	4	2	1	0.8	predictable	3.142	90
31.757	21.171	stimOnset	002	4	2	2	0.8	predictable	0.000	0
32.007	21.338	stimOnset	002	4	2	3	0.8	predictable	5.236	135
32.257	21.504	stimOnset	002	4	2	4	0.8	predictable	4.189	45
32.507	21.671	pauseOnset	002	4	2	4	0.8	predictable	4.189	45
33.506	22.338	stimOnset	002	4	2	5	0.8	predictable	1.571	90
33.756	22.504	stimOnset	002	4	2	6	0.8	predictable	5.760	0
34.006	22.671	stimOnset	002	4	2	7	0.8	predictable	1.571	135
34.256	22.837	stimOnset	002	4	2	8	0.8	predictable	2.094	45
34.506	23.004	pauseOnset	002	4	2	8	0.8	predictable	2.094	45
35.506	23.670	stimOnset	002	4	2	9	0.8	predictable	0.524	90
35.756	23.837	stimOnset	002	4	2	10	0.8	predictable	2.094	0
36.005	24.004	stimOnset	002	4	2	11	0.8	predictable	5.236	135
36.255	24.170	stimOnset	002	4	2	12	0.8	predictable	3.142	45
36.505	24.337	pauseOnset	002	4	2	12	0.8	predictable	3.142	45
37.505	25.003	stimOnset	002	4	2	13	0.8	predictable	0.000	90
37.755	25.170	stimOnset	002	4	2	14	0.8	predictable	3.665	0
38.005	25.337	stimOnset	002	4	2	15	0.8	predictable	5.236	135
38.255	25.503	stimOnset	002	4	2	16	0.8	predictable	2.094	45
38.505	25.670	pauseOnset	002	4	2	16	0.8	predictable	2.094	45
39.504	26.336	stimOnset	002	4	2	17	0.8	predictable	0.524	90
39.754	26.503	stimOnset	002	4	2	18	0.8	predictable	4.712	0
40.004	26.670	stimOnset	002	4	2	19	0.8	predictable	3.665	135
40.254	26.836	stimOnset	002	4	2	20	0.8	predictable	2.618	45
40.504	27.003	pauseOnset	002	4	2	20	0.8	predictable	2.618	45
41.504	27.669	stimOnset	002	4	2	21	0.8	predictable	4.712	90
41.754	27.836	stimOnset	002	4	2	22	0.8	predictable	2.618	0
42.004	28.002	stimOnset	002	4	2	23	0.8	predictable	4.189	135
42.254	28.169	stimOnset	002	4	2	24	0.8	predictable	3.142	45
42.503	28.336	pauseOnset	002	4	2	24	0.8	predictable	3.142	45
43.503	29.002	stimOnset	002	4	2	25	0.8	predictable	5.760	90
43.753	29.169	stimOnset	002	4	2	26	0.8	predictable	0.524	0
44.003	29.335	stimOnset	002	4	2	27	0.8	predictable	2.618	135
44.253	29.502	stimOnset	002	4	2	28	0.8	predictable	4.712	45
44.503	29.669	pauseOnset	002	4	2	28	0.8	predictable	4.712	45
45.503	30.335	stimOnset	002	4	2	29	0.8	predictable	5.760	90
45.752	30.502	stimOnset	002	4	2	30	0.8	predictable	1.571	0
46.002	30.668	stimOnset	002	4	2	31	0.8	predictable	1.047	135
46.252	30.835	stimOnset	002	4	2	32	0.8	predictable	1.047	45
46.502	31.001	pauseOnset	002	4	2	32	0.8	predictable	1.047	45
47.502	31.668	stimOnset	002	4	2	33	0.8	predictable	4.189	90
47.752	31.835	stimOnset	002	4	2	34	0.8	predictable	3.665	0
48.002	32.001	stimOnset	002	4	2	35	0.8	predictable	1.047	135
48.252	32.168	catchOnset	002	4	2	36	0.8	predictable	0.000	45
48.502	32.334	pauseOnset	002	4	2	36	0.8	predictable	0.000	45
49.501	33.001	blockend	002	4	2	36	0.8	predictable	0.000	45
49.515	33.010	buttonpress	002	4	3	1	0.3	predictable	1.047	90
58.499	38.999	stimOnset	002	4	3	1	0.3	predictable	1.047	90
58.748	39.166	stimOnset	002	4	3	2	0.3	predictable	3.142	0
58.998	39.332	stimOnset	002	4	3	3	0.3	predictable	5.760	135
59.248	39.499	stimOnset	002	4	3	4	0.3	predictable	5.236	45
59.498	39.665	pauseOnset	002	4	3	4	0.3	predictable	5.236	45
60.498	40.332	stimOnset	002	4	3	5	0.3	predictable	4.189	90
60.748	40.499	stimOnset	002	4	3	6	0.3	predictable	3.142	0
60.998	40.665	stimOnset	002	4	3	7	0.3	predictable	1.047	135
61.248	40.832	stimOnset	002	4	3	8	0.3	predictable	2.094	45
61.498	40.998	pauseOnset	002	4	3	8	0.3	predictable	2.094	45
62.497	41.665	stimOnset	002	4	3	9	0.3	predictable	0.000	90
62.747	41.831	stimOnset	002	4	3	10	0.3	predictable	5.236	0
62.997	41.998	stimOnset	002	4	3	11	0.3	predictable	1.047	135
63.247	42.165	stimOnset	002	4	3	12	0.3	predictable	2.618	45
63.497	42.331	pauseOnset	002	4	3	12	0.3	predictable	2.618	45
64.497	42.998	stimOnset	002	4	3	13	0.3	predictable	1.571	90
64.747	43.164	stimOnset	002	4	3	14	0.3	predictable	0.524	0
64.996	43.331	stimOnset	002	4	3	15	0.3	predictable	1.571	135
65.246	43.498	stimOnset	002	4	3	16	0.3	predictable	4.189	45
65.496	43.664	pauseOnset	002	4	3	16	0.3	predictable	4.189	45
66.496	44.331	stimOnset	002	4	3	17	0.3	predictable	5.760	90
66.746	44.497	stimOnset	002	4	3	18	0.3	predictable	5.760	0
66.996	44.664	stimOnset	002	4	3	19	0.3	predictable	3.142	135
67.246	44.831	stimOnset	002	4	3	20	0.3	predictable	4.712	45
67.496	44.997	pauseOnset	002	4	3	20	0.3	predictable	4.712	45
