onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.015	3.003	stimOnset	004	7	1	1	0.8	random	2.094	45
7.264	3.110	stimOnset	004	7	1	2	0.8	random	5.236	135
7.514	3.217	stimOnset	004	7	1	3	0.8	random	5.760	90
7.764	3.324	stimOnset	004	7	1	4	0.8	random	0.524	0
8.014	3.431	pauseOnset	004	7	1	4	0.8	random	0.524	0
9.014	3.859	stimOnset	004	7	1	5	0.8	random	4.712	90
9.264	3.966	stimOnset	004	7	1	6	0.8	random	3.665	45
9.514	4.073	stimOnset	004	7	1	7	0.8	random	0.524	135
9.764	4.180	stimOnset	004	7	1	8	0.8	random	3.142	0
10.014	4.287	pauseOnset	004	7	1	8	0.8	random	3.142	0
11.013	4.715	stimOnset	004	7	1	9	0.8	random	2.094	0
11.263	4.822	stimOnset	004	7	1	10	0.8	random	1.571	90
11.513	4.929	stimOnset	004	7	1	11	0.8	random	2.618	135
11.763	5.036	stimOnset	004	7	1	12	0.8	random	3.665	45
12.013	5.143	pauseOnset	004	7	1	12	0.8	random	3.665	45
13.013	5.571	stimOnset	004	7	1	13	0.8	random	4.189	45
13.263	5.678	stimOnset	004	7	1	14	0.8	random	0.000	90
13.513	5.784	stimOnset	004	7	1	15	0.8	random	4.712	0
13.762	5.891	catchOnset	004	7	1	16	0.8	random	0.000	135
14.012	5.998	pauseOnset	004	7	1	16	0.8	random	0.000	135
14.340	6.139	buttonpress	004	7	1	16	0.8	random	0.000	135
15.012	6.426	stimOnset	004	7	1	17	0.8	random	2.618	90
15.262	6.533	stimOnset	004	7	1	18	0.8	random	5.236	0
15.512	6.640	stimOnset	004	7	1	19	0.8	random	1.571	45
15.762	6.747	stimOnset	004	7	1	20	0.8	random	1.047	135
16.012	6.854	pauseOnset	004	7	1	20	0.8	random	1.047	135
17.012	7.282	stimOnset	004	7	1	21	0.8	random	1.571	0
17.261	7.389	stimOnset	004	7	1	22	0.8	random	0.000	90
17.511	7.496	stimOnset	004	7	1	23	0.8	random	3.142	135
17.761	7.603	stimOnset	004	7	1	24	0.8	random	2.618	45
18.011	7.710	pauseOnset	004	7	1	24	0.8	random	2.618	45
19.011	8.138	stimOnset	004	7	1	25	0.8	random	1.047	45
19.261	8.245	stimOnset	004	7	1	26	0.8	random	0.524	135
19.511	8.352	stimOnset	004	7	1	27	0.8	random	4.712	90
19.761	8.459	stimOnset	004	7	1	28	0.8	random	4.189	0
20.011	8.566	pauseOnset	004	7	1	28	0.8	random	4.189	0
21.010	8.994	stimOnset	004	7	1	29	0.8	random	5.760	90
21.260	9.101	stimOnset	004	7	1	30	0.8	random	5.236	135
21.510	9.208	stimOnset	004	7	1	31	0.8	random	3.665	45
21.760	9.315	stimOnset	004	7	1	32	0.8	random	1.047	0
22.010	9.422	pauseOnset	004	7	1	32	0.8	random	1.047	0
23.010	9.850	stimOnset	004	7	1	33	0.8	random	4.189	45
23.260	9.957	stimOnset	004	7	1	34	0.8	random	3.142	135
23.510	10.064	stimOnset	004	7	1	35	0.8	random	5.760	0
23.759	10.171	stimOnset	004	7	1	36	0.8	random	2.094	90
24.009	10.278	pauseOnset	004	7	1	36	0.8	random	2.094	90
25.009	10.706	blockend	004	7	1	36	0.8	random	2.094	90
32.707	14.001	stimOnset	004	7	2	1	0.3	random	0.524	135
32.957	14.108	stimOnset	004	7	2	2	0.3	random	4.189	90
33.207	14.215	stimOnset	004	7	2	3	0.3	random	4.712	0
33.457	14.322	stimOnset	004	7	2	4	0.3	random	5.760	45
33.706	14.429	pauseOnset	004	7	2	4	0.3	random	5.760	45
34.706	14.857	stimOnset	004	7	2	5	0.3	random	3.142	45
34.956	14.964	stimOnset	004	7	2	6	0.3	random	1.047	90
35.206	15.071	stimOnset	004	7	2	7	0.3	random	2.094	0
35.456	15.178	stimOnset	004	7	2	8	0.3	random	0.000	135
35.706	15.285	pauseOnset	004	7	2	8	0.3	random	0.000	135
36.706	15.713	catchOnset	004	7	2	9	0.3	random	3.142	0
36.955	15.820	stimOnset	004	7	2	10	0.3	random	3.142	135
37.205	15.927	stimOnset	004	7	2	11	0.3	random	3.665	45
37.338	15.984	buttonpress	004	7	2	11	0.3	random	3.665	45
37.455	16.034	stimOnset	004	7	2	12	0.3	random	2.618	90
37.705	16.141	pauseOnset	004	7	2	12	0.3	random	2.618	90
38.705	16.569	stimOnset	004	7	2	13	0.3	random	0.524	90
38.955	16.676	stimOnset	004	7	2	14	0.3	random	2.618	135
39.205	16.783	stimOnset	004	7	2	15	0.3	random	5.760	45
39.455	16.890	stimOnset	004	7	2	16	0.3	random	0.000	0
39.705	16.997	pauseOnset	004	7	2	16	0.3	random	0.000	0
40.704	17.425	stimOnset	004	7	2	17	0.3	random	2.618	45
40.954	17.532	stimOnset	004	7	2	18	0.3	random	3.665	90
41.204	17.639	stimOnset	004	7	2	19	0.3	random	1.571	0
41.454	17.746	stimOnset	004	7	2	20	0.3	random	5.760	135
41.704	17.853	pauseOnset	004	7	2	20	0.3	random	5.760	135
42.704	18.281	stimOnset	004	7	2	21	0.3	random	1.571	135
42.954	18.388	stimOnset	004	7	2	22	0.3	random	1.571	0
43.204	18.495	stimOnset	004	7	2	23	0.3	random	5.236	90
43.453	18.602	stimOnset	004	7	2	24	0.3	random	4.189	45
43.703	18.709	pauseOnset	004	7	2	24	0.3	random	4.189	45
44.703	19.137	stimOnset	004	7	2	25	0.3	random	1.047	45
44.953	19.244	stimOnset	004	7	2	26	0.3	random	2.094	135
45.203	19.351	stimOnset	004	7	2	27	0.3	random	1.047	90
45.453	19.458	stimOnset	004	7	2	28	0.3	random	0.000	0
45.703	19.565	pauseOnset	004	7	2	28	0.3	random	0.000	0
