onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.015	3.003	stimOnset	004	1	1	1	0.8	predictable	2.094	0
7.264	3.110	stimOnset	004	1	1	2	0.8	predictable	3.142	45
7.514	3.217	stimOnset	004	1	1	3	0.8	predictable	0.524	135
7.764	3.324	stimOnset	004	1	1	4	0.8	predictable	4.712	90
8.014	3.431	pauseOnset	004	1	1	4	0.8	predictable	4.712	90
9.014	3.859	stimOnset	004	1	1	5	0.8	predictable	5.236	0
9.264	3.966	stimOnset	004	1	1	6	0.8	predictable	1.047	45
9.514	4.073	stimOnset	004	1	1	7	0.8	predictable	1.571	135
9.764	4.180	stimOnset	004	1	1	8	0.8	predictable	0.000	90
10.014	4.287	pauseOnset	004	1	1	8	0.8	predictable	0.000	90
11.013	4.715	stimOnset	004	1	1	9	0.8	predictable	3.665	0
11.263	4.822	stimOnset	004	1	1	10	0.8	predictable	5.760	45
11.513	4.929	stimOnset	004	1	1	11	0.8	predictable	4.189	135
11.763	5.036	stimOnset	004	1	1	12	0.8	predictable	2.618	90
12.013	5.143	pauseOnset	004	1	1	12	0.8	predictable	2.618	90
13.013	5.571	stimOnset	004	1	1	13	0.8	predictable	2.094	0
13.263	5.678	stimOnset	004	1	1	14	0.8	predictable	1.047	45
13.513	5.785	stimOnset	004	1	1	15	0.8	predictable	2.618	135
13.763	5.891	stimOnset	004	1	1	16	0.8	predictable	4.189	90
14.012	5.998	pauseOnset	004	1	1	16	0.8	predictable	4.189	90
15.012	6.426	stimOnset	004	1	1	17	0.8	predictable	4.712	0
15.262	6.533	stimOnset	004	1	1	18	0.8	predictable	4.189	45
15.512	6.640	stimOnset	004	1	1	19	0.8	predictable	0.000	135
15.762	6.747	stimOnset	004	1	1	20	0.8	predictable	3.142	90
16.012	6.854	pauseOnset	004	1	1	20	0.8	predictable	3.142	90
17.012	7.282	stimOnset	004	1	1	21	0.8	predictable	5.760	0
17.261	7.389	stimOnset	004	1	1	22	0.8	predictable	0.000	45
17.511	7.496	stimOnset	004	1	1	23	0.8	predictable	1.571	135
17.761	7.603	stimOnset	004	1	1	24	0.8	predictable	1.047	90
18.011	7.710	pauseOnset	004	1	1	24	0.8	predictable	1.047	90
19.011	8.138	stimOnset	004	1	1	25	0.8	predictable	2.618	0
19.261	8.245	stimOnset	004	1	1	26	0.8	predictable	0.524	45
19.511	8.352	stimOnset	004	1	1	27	0.8	predictable	1.571	135
19.761	8.459	stimOnset	004	1	1	28	0.8	predictable	5.236	90
20.011	8.566	pauseOnset	004	1	1	28	0.8	predictable	5.236	90
20.189	8.643	buttonpress	004	1	1	28	0.8	predictable	5.236	90
21.010	8.994	stimOnset	004	1	1	29	0.8	predictable	2.094	0
21.260	9.101	stimOnset	004	1	1	30	0.8	predictable	3.142	45
21.510	9.208	stimOnset	004	1	1	31	0.8	predictable	5.236	135
21.760	9.315	stimOnset	004	1	1	32	0.8	predictable	5.760	90
22.010	9.422	pauseOnset	004	1	1	32	0.8	predictable	5.760	90
23.010	9.850	stimOnset	004	1	1	33	0.8	predictable	3.665	0
23.260	9.957	stimOnset	004	1	1	34	0.8	predictable	4.712	45
23.510	10.064	stimOnset	004	1	1	35	0.8	predictable	3.665	135
23.760	10.171	stimOnset	004	1	1	36	0.8	predictable	0.524	90
24.009	10.278	pauseOnset	004	1	1	36	0.8	predictable	0.524	90
25.009	10.706	blockend	004	1	1	36	0.8	predictable	0.524	90
32.707	14.001	stimOnset	004	1	2	1	0.8	predictable	4.189	0
32.957	14.108	stimOnset	004	1	2	2	0.8	predictable	1.047	45
33.207	14.215	stimOnset	004	1	2	3	0.8	predictable	3.665	135
33.457	14.322	stimOnset	004	1	2	4	0.8	predictable	4.712	90
33.706	14.429	pauseOnset	004	1	2	4	0.8	predictable	4.712	90
34.706	14.857	stimOnset	004	1	2	5	0.8	predictable	2.094	0
34.956	14.964	stimOnset	004	1	2	6	0.8	predictable	3.665	45
35.206	15.071	stimOnset	004	1	2	7	0.8	predictable	2.618	135
35.456	15.178	stimOnset	004	1	2	8	0.8	predictable	4.712	90
35.706	15.285	pauseOnset	004	1	2	8	0.8	predictable	4.712	90
35.707	15.286	buttonpress	004	1	2	8	0.8	predictable	4.712	90
36.706	15.713	stimOnset	004	1	2	9	0.8	predictable	1.047	0
36.956	15.820	stimOnset	004	1	2	10	0.8	predictable	1.571	45
37.205	15.927	stimOnset	004	1	2	11	0.8	predictable	3.142	135
37.455	16.034	stimOnset	004	1	2	12	0.8	predictable	0.524	90
37.705	16.141	pauseOnset	004	1	2	12	0.8	predictable	0.524	90
38.705	16.569	stimOnset	004	1	2	13	0.8	predictable	5.760	0
38.955	16.676	stimOnset	004	1	2	14	0.8	predictable	4.712	45
39.205	16.783	stimOnset	004	1	2	15	0.8	predictable	3.142	135
39.455	16.890	stimOnset	004	1	2	16	0.8	predictable	5.760	90
39.705	16.997	pauseOnset	004	1	2	16	0.8	predictable	5.760	90
40.704	17.425	stimOnset	004	1	2	17	0.8	predictable	0.000	0
40.954	17.532	stimOnset	004	1	2	18	0.8	predictable	1.571	45
41.204	17.639	stimOnset	004	1	2	19	0.8	predictable	0.000	135
41.454	17.746	stimOnset	004	1	2	20	0.8	predictable	1.571	90
41.704	17.853	pauseOnset	004	1	2	20	0.8	predictable	1.571	90
42.704	18.281	stimOnset	004	1	2	21	0.8	predictable	3.142	0
42.954	18.388	stimOnset	004	1	2	22	0.8	predictable	4.189	45
43.204	18.495	stimOnset	004	1	2	23	0.8	predictable	0.524	135
43.454	18.602	stimOnset	004	1	2	24	0.8	predictable	2.618	90
43.703	18.709	pauseOnset	004	1	2	24	0.8	predictable	2.618	90
44.703	19.137	stimOnset	004	1	2	25	0.8	predictable	0.524	0
44.953	19.244	stimOnset	004	1	2	26	0.8	predictable	2.094	45
45.203	19.351	stimOnset	004	1	2	27	0.8	predictable	5.236	135
45.453	19.458	stimOnset	004	1	2	28	0.8	predictable	5.236	90
45.703	19.565	pauseOnset	004	1	2	28	0.8	predictable	5.236	90
46.703	19.993	stimOnset	004	1	2	29	0.8	predictable	3.665	0
46.953	20.100	stimOnset	004	1	2	30	0.8	predictable	5.236	45
47.202	20.207	stimOnset	004	1	2	31	0.8	predictable	2.094	135
47.452	20.314	stimOnset	004	1	2	32	0.8	predictable	2.618	90
47.702	20.420	pauseOnset	004	1	2	32	0.8	predictable	2.618	90
48.702	20.848	stimOnset	004	1	2	33	0.8	predictable	5.760	0
48.952	20.955	stimOnset	004	1	2	34	0.8	predictable	1.047	45
49.202	21.062	stimOnset	004	1	2	35	0.8	predictable	0.000	135
49.452	21.169	stimOnset	004	1	2	36	0.8	predictable	4.189	90
49.702	21.276	pauseOnset	004	1	2	36	0.8	predictable	4.189	90
50.701	21.704	blockend	004	1	2	36	0.8	predictable	4.189	90
58.399	25.000	stimOnset	004	1	3	1	0.3	predictable	1.571	0
58.649	25.107	stimOnset	004	1	3	2	0.3	predictable	5.236	45
58.899	25.214	stimOnset	004	1	3	3	0.3	predictable	2.618	135
59.149	25.321	stimOnset	004	1	3	4	0.3	predictable	3.665	90
59.399	25.428	pauseOnset	004	1	3	4	0.3	predictable	3.665	90
60.398	25.855	stimOnset	004	1	3	5	0.3	predictable	5.236	0
60.648	25.962	stimOnset	004	1	3	6	0.3	predictable	5.760	45
60.898	26.069	stimOnset	004	1	3	7	0.3	predictable	2.094	135
61.148	26.176	stimOnset	004	1	3	8	0.3	predictable	1.047	90
61.398	26.283	pauseOnset	004	1	3	8	0.3	predictable	1.047	90
61.469	26.314	buttonpress	004	1	3	8	0.3	predictable	1.047	90
62.398	26.711	stimOnset	004	1	3	9	0.3	predictable	5.236	0
62.648	26.818	stimOnset	004	1	3	10	0.3	predictable	4.189	45
62.898	26.925	stimOnset	004	1	3	11	0.3	predictable	0.524	135
63.148	27.032	stimOnset	004	1	3	12	0.3	predictable	4.189	90
63.398	27.139	pauseOnset	004	1	3	12	0.3	predictable	4.189	90
64.397	27.567	stimOnset	004	1	3	13	0.3	predictable	2.618	0
64.647	27.674	stimOnset	004	1	3	14	0.3	predictable	3.142	45
64.897	27.781	stimOnset	004	1	3	15	0.3	predictable	1.571	135
65.147	27.888	stimOnset	004	1	3	16	0.3	predictable	0.000	90
65.397	27.995	pauseOnset	004	1	3	16	0.3	predictable	0.000	90
66.397	28.423	stimOnset	004	1	3	17	0.3	predictable	0.000	0
66.647	28.530	stimOnset	004	1	3	18	0.3	predictable	1.047	45
66.896	28.637	stimOnset	004	1	3	19	0.3	predictable	2.094	135
67.146	28.744	stimOnset	004	1	3	20	0.3	predictable	2.094	90
67.396	28.851	pauseOnset	004	1	3	20	0.3	predictable	2.094	90
68.396	29.279	stimOnset	004	1	3	21	0.3	predictable	1.047	0
68.646	29.386	stimOnset	004	1	3	22	0.3	predictable	4.712	45
68.896	29.493	stimOnset	004	1	3	23	0.3	predictable	3.142	135
69.146	29.600	stimOnset	004	1	3	24	0.3	predictable	0.000	90
