onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	049	2	1	1	0.3	predictable	1.571	171
7.516	3.217	stimOnset	049	2	1	2	0.3	predictable	5.236	207
8.016	3.432	stimOnset	049	2	1	3	0.3	predictable	2.618	135
8.516	3.646	stimOnset	049	2	1	4	0.3	predictable	3.142	99
9.016	3.860	stimOnset	049	2	1	5	0.3	predictable	3.142	243
9.516	4.074	pauseOnset	049	2	1	5	0.3	predictable	3.142	243
9.986	4.275	buttonpress_r	049	2	1	5	0.3	predictable	3.142	243
10.116	4.330	stimOnset	049	2	1	6	0.3	predictable	2.094	171
10.582	4.530	stimOnset	049	2	1	7	0.3	predictable	1.047	207
11.082	4.744	stimOnset	049	2	1	8	0.3	predictable	2.094	135
11.582	4.958	stimOnset	049	2	1	9	0.3	predictable	4.712	99
12.082	5.172	stimOnset	049	2	1	10	0.3	predictable	4.189	243
12.582	5.386	pauseOnset	049	2	1	10	0.3	predictable	4.189	243
13.013	5.571	buttonpress_r	049	2	1	10	0.3	predictable	4.189	243
13.132	5.622	stimOnset	049	2	1	11	0.3	predictable	1.571	99
13.616	5.829	stimOnset	049	2	1	12	0.3	predictable	3.665	243
14.116	6.043	stimOnset	049	2	1	13	0.3	predictable	5.760	171
14.616	6.257	stimOnset	049	2	1	14	0.3	predictable	4.189	207
15.115	6.471	stimOnset	049	2	1	15	0.3	predictable	0.000	135
15.615	6.685	pauseOnset	049	2	1	15	0.3	predictable	0.000	135
15.630	6.691	buttonpress_r	049	2	1	15	0.3	predictable	0.000	135
15.748	6.742	stimOnset	049	2	1	16	0.3	predictable	0.524	243
16.232	6.949	stimOnset	049	2	1	17	0.3	predictable	1.047	171
16.732	7.163	stimOnset	049	2	1	18	0.3	predictable	3.665	207
17.232	7.377	stimOnset	049	2	1	19	0.3	predictable	2.618	135
17.732	7.591	stimOnset	049	2	1	20	0.3	predictable	0.524	99
18.232	7.805	pauseOnset	049	2	1	20	0.3	predictable	0.524	99
18.897	8.089	buttonpress_y	049	2	1	20	0.3	predictable	0.524	99
19.015	8.140	blockend	049	2	1	20	0.3	predictable	0.524	99
19.065	8.161	stimOnset	049	2	2	1	0.8	random	0.524	135
19.498	8.347	stimOnset	049	2	2	2	0.8	random	1.047	207
19.998	8.561	stimOnset	049	2	2	3	0.8	random	2.094	171
20.498	8.775	stimOnset	049	2	2	4	0.8	random	3.665	243
20.998	8.989	stimOnset	049	2	2	5	0.8	random	4.189	99
21.498	9.203	pauseOnset	049	2	2	5	0.8	random	4.189	99
21.856	9.356	buttonpress_y	049	2	2	5	0.8	random	4.189	99
21.981	9.410	catchOnset	049	2	2	6	0.8	random	5.760	243
22.465	9.617	stimOnset	049	2	2	7	0.8	random	3.142	99
22.965	9.831	stimOnset	049	2	2	8	0.8	random	3.142	135
23.465	10.045	stimOnset	049	2	2	9	0.8	random	4.189	207
23.965	10.259	stimOnset	049	2	2	10	0.8	random	1.571	171
24.465	10.473	pauseOnset	049	2	2	10	0.8	random	1.571	171
24.566	10.516	buttonpress_r	049	2	2	10	0.8	random	1.571	171
