onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.004	stimOnset	021	1	1	1	0.3	random	2.618	207
7.516	3.218	stimOnset	021	1	1	2	0.3	random	0.524	207
8.016	3.432	stimOnset	021	1	1	3	0.3	random	1.571	135
8.516	3.646	stimOnset	021	1	1	4	0.3	random	2.094	135
9.016	3.860	stimOnset	021	1	1	5	0.3	random	1.047	207
9.516	4.074	pauseOnset	021	1	1	5	0.3	random	1.047	207
13.086	5.602	buttonpress_y	021	1	1	5	0.3	random	1.047	207
13.216	5.657	blockend	021	1	1	5	0.3	random	1.047	207
13.249	5.672	stimOnset	021	1	2	1	0.8	random	2.094	207
13.682	5.857	stimOnset	021	1	2	2	0.8	random	1.047	207
14.182	6.071	stimOnset	021	1	2	3	0.8	random	2.618	135
14.682	6.285	stimOnset	021	1	2	4	0.8	random	1.571	135
15.182	6.499	stimOnset	021	1	2	5	0.8	random	0.524	207
15.682	6.713	pauseOnset	021	1	2	5	0.8	random	0.524	207
16.747	7.169	buttonpress_r	021	1	2	5	0.8	random	0.524	207
16.865	7.220	blockend	021	1	2	5	0.8	random	0.524	207
16.915	7.241	stimOnset	021	1	3	1	0.3	random	2.618	207
17.349	7.427	stimOnset	021	1	3	2	0.3	random	0.524	207
17.849	7.641	stimOnset	021	1	3	3	0.3	random	1.571	135
18.349	7.855	stimOnset	021	1	3	4	0.3	random	1.047	207
18.849	8.069	stimOnset	021	1	3	5	0.3	random	2.094	135
19.349	8.283	pauseOnset	021	1	3	5	0.3	random	2.094	135
19.879	8.510	buttonpress_y	021	1	3	5	0.3	random	2.094	135
19.998	8.561	blockend	021	1	3	5	0.3	random	2.094	135
20.049	8.582	stimOnset	021	1	4	1	0.8	predictable	2.618	135
20.482	8.768	stimOnset	021	1	4	2	0.8	predictable	1.047	207
20.982	8.982	stimOnset	021	1	4	3	0.8	predictable	1.571	207
21.482	9.196	stimOnset	021	1	4	4	0.8	predictable	0.524	207
21.982	9.410	stimOnset	021	1	4	5	0.8	predictable	2.094	135
22.482	9.624	pauseOnset	021	1	4	5	0.8	predictable	2.094	135
23.045	9.865	buttonpress_y	021	1	4	5	0.8	predictable	2.094	135
23.165	9.916	blockend	021	1	4	5	0.8	predictable	2.094	135
23.215	9.938	stimOnset	021	1	5	1	0.3	predictable	0.524	207
23.648	10.123	stimOnset	021	1	5	2	0.3	predictable	1.571	135
24.148	10.337	stimOnset	021	1	5	3	0.3	predictable	1.047	135
24.648	10.551	stimOnset	021	1	5	4	0.3	predictable	2.094	207
25.148	10.765	stimOnset	021	1	5	5	0.3	predictable	2.618	207
25.648	10.980	pauseOnset	021	1	5	5	0.3	predictable	2.618	207
26.058	11.155	buttonpress_y	021	1	5	5	0.3	predictable	2.618	207
26.181	11.208	blockend	021	1	5	5	0.3	predictable	2.618	207
26.214	11.222	stimOnset	021	1	6	1	0.3	predictable	0.524	207
26.665	11.415	stimOnset	021	1	6	2	0.3	predictable	2.094	207
27.165	11.629	stimOnset	021	1	6	3	0.3	predictable	1.047	207
27.665	11.843	stimOnset	021	1	6	4	0.3	predictable	2.618	135
28.165	12.057	stimOnset	021	1	6	5	0.3	predictable	1.571	135
28.665	12.271	pauseOnset	021	1	6	5	0.3	predictable	1.571	135
29.245	12.519	buttonpress_r	021	1	6	5	0.3	predictable	1.571	135
29.364	12.570	blockend	021	1	6	5	0.3	predictable	1.571	135
29.415	12.592	stimOnset	021	1	7	1	0.8	random	2.094	135
29.848	12.777	stimOnset	021	1	7	2	0.8	random	1.571	207
30.348	12.991	stimOnset	021	1	7	3	0.8	random	1.047	207
30.848	13.205	stimOnset	021	1	7	4	0.8	random	2.618	135
31.348	13.419	stimOnset	021	1	7	5	0.8	random	0.524	207
31.848	13.633	pauseOnset	021	1	7	5	0.8	random	0.524	207
32.396	13.868	buttonpress_y	021	1	7	5	0.8	random	0.524	207
32.514	13.919	blockend	021	1	7	5	0.8	random	0.524	207
32.564	13.940	stimOnset	021	1	8	1	0.8	predictable	0.524	207
32.998	14.126	stimOnset	021	1	8	2	0.8	predictable	2.618	135
33.498	14.340	stimOnset	021	1	8	3	0.8	predictable	2.094	135
33.997	14.554	stimOnset	021	1	8	4	0.8	predictable	1.571	207
34.497	14.768	stimOnset	021	1	8	5	0.8	predictable	1.047	207
34.997	14.982	pauseOnset	021	1	8	5	0.8	predictable	1.047	207
35.484	15.190	buttonpress_r	021	1	8	5	0.8	predictable	1.047	207
35.614	15.246	blockend	021	1	8	5	0.8	predictable	1.047	207
35.647	15.260	stimOnset	021	1	9	1	0.3	predictable	2.094	135
36.081	15.445	stimOnset	021	1	9	2	0.3	predictable	0.524	207
36.581	15.660	stimOnset	021	1	9	3	0.3	predictable	1.571	207
37.081	15.874	stimOnset	021	1	9	4	0.3	predictable	2.618	207
37.581	16.088	stimOnset	021	1	9	5	0.3	predictable	1.047	135
38.081	16.302	pauseOnset	021	1	9	5	0.3	predictable	1.047	135
38.687	16.561	buttonpress_y	021	1	9	5	0.3	predictable	1.047	135
38.814	16.615	blockend	021	1	9	5	0.3	predictable	1.047	135
38.847	16.630	stimOnset	021	1	10	1	0.3	random	0.524	207
39.280	16.815	stimOnset	021	1	10	2	0.3	random	1.571	207
39.797	17.036	stimOnset	021	1	10	3	0.3	random	1.047	135
40.280	17.243	stimOnset	021	1	10	4	0.3	random	2.094	135
40.797	17.464	stimOnset	021	1	10	5	0.3	random	2.618	207
41.297	17.678	pauseOnset	021	1	10	5	0.3	random	2.618	207
41.900	17.937	buttonpress_r	021	1	10	5	0.3	random	2.618	207
42.030	17.992	blockend	021	1	10	5	0.3	random	2.618	207
42.063	18.007	stimOnset	021	1	11	1	0.3	predictable	2.094	207
42.497	18.192	stimOnset	021	1	11	2	0.3	predictable	1.047	135
42.997	18.406	stimOnset	021	1	11	3	0.3	predictable	0.524	135
43.497	18.620	stimOnset	021	1	11	4	0.3	predictable	1.571	207
43.997	18.834	stimOnset	021	1	11	5	0.3	predictable	2.618	207
44.497	19.048	pauseOnset	021	1	11	5	0.3	predictable	2.618	207
45.378	19.425	buttonpress_r	021	1	11	5	0.3	predictable	2.618	207
45.496	19.476	blockend	021	1	11	5	0.3	predictable	2.618	207
45.530	19.491	stimOnset	021	1	12	1	0.8	random	0.524	207
45.980	19.683	stimOnset	021	1	12	2	0.8	random	2.094	135
46.480	19.897	stimOnset	021	1	12	3	0.8	random	1.047	207
46.980	20.111	stimOnset	021	1	12	4	0.8	random	2.618	135
47.480	20.325	stimOnset	021	1	12	5	0.8	random	1.571	207
47.980	20.539	pauseOnset	021	1	12	5	0.8	random	1.571	207
48.341	20.694	buttonpress_y	021	1	12	5	0.8	random	1.571	207
48.463	20.746	blockend	021	1	12	5	0.8	random	1.571	207
48.496	20.760	stimOnset	021	1	13	1	0.8	random	2.094	207
48.946	20.953	stimOnset	021	1	13	2	0.8	random	0.524	135
49.446	21.167	stimOnset	021	1	13	3	0.8	random	1.571	207
49.946	21.381	stimOnset	021	1	13	4	0.8	random	1.047	135
50.446	21.595	stimOnset	021	1	13	5	0.8	random	2.618	207
50.946	21.809	pauseOnset	021	1	13	5	0.8	random	2.618	207
51.317	21.968	buttonpress_y	021	1	13	5	0.8	random	2.618	207
51.446	22.023	blockend	021	1	13	5	0.8	random	2.618	207
51.479	22.037	stimOnset	021	1	14	1	0.3	random	1.571	135
51.913	22.223	stimOnset	021	1	14	2	0.3	random	1.047	135
52.413	22.437	stimOnset	021	1	14	3	0.3	random	2.094	207
52.913	22.651	stimOnset	021	1	14	4	0.3	random	2.618	207
53.413	22.865	stimOnset	021	1	14	5	0.3	random	0.524	207
53.913	23.079	pauseOnset	021	1	14	5	0.3	random	0.524	207
55.101	23.588	buttonpress_r	021	1	14	5	0.3	random	0.524	207
55.229	23.643	blockend	021	1	14	5	0.3	random	0.524	207
55.262	23.657	stimOnset	021	1	15	1	0.8	predictable	0.524	135
55.696	23.842	stimOnset	021	1	15	2	0.8	predictable	1.571	207
56.196	24.056	stimOnset	021	1	15	3	0.8	predictable	2.094	207
56.696	24.270	stimOnset	021	1	15	4	0.8	predictable	1.047	207
57.196	24.484	stimOnset	021	1	15	5	0.8	predictable	2.618	135
57.696	24.698	pauseOnset	021	1	15	5	0.8	predictable	2.618	135
58.409	25.004	buttonpress_r	021	1	15	5	0.8	predictable	2.618	135
58.529	25.055	blockend	021	1	15	5	0.8	predictable	2.618	135
58.562	25.069	stimOnset	021	1	16	1	0.8	predictable	1.047	135
59.012	25.262	stimOnset	021	1	16	2	0.8	predictable	0.524	207
59.512	25.476	stimOnset	021	1	16	3	0.8	predictable	2.618	207
60.012	25.690	stimOnset	021	1	16	4	0.8	predictable	2.094	207
60.512	25.904	stimOnset	021	1	16	5	0.8	predictable	1.571	135
61.012	26.118	pauseOnset	021	1	16	5	0.8	predictable	1.571	135
61.548	26.348	buttonpress_y	021	1	16	5	0.8	predictable	1.571	135
61.679	26.404	blockend	021	1	16	5	0.8	predictable	1.571	135
61.712	26.418	stimOnset	021	1	17	1	0.8	random	0.524	207
62.145	26.603	stimOnset	021	1	17	2	0.8	random	2.094	135
62.645	26.817	stimOnset	021	1	17	3	0.8	random	1.047	207
63.145	27.031	stimOnset	021	1	17	4	0.8	random	2.618	207
63.645	27.245	stimOnset	021	1	17	5	0.8	random	1.571	135
64.145	27.459	pauseOnset	021	1	17	5	0.8	random	1.571	135
64.598	27.653	buttonpress_y	021	1	17	5	0.8	random	1.571	135
64.728	27.709	blockend	021	1	17	5	0.8	random	1.571	135
64.762	27.723	stimOnset	021	1	18	1	0.8	predictable	1.047	207
65.195	27.909	stimOnset	021	1	18	2	0.8	predictable	2.094	207
65.695	28.123	stimOnset	021	1	18	3	0.8	predictable	0.524	135
66.195	28.337	stimOnset	021	1	18	4	0.8	predictable	2.618	135
66.695	28.551	stimOnset	021	1	18	5	0.8	predictable	1.571	207
67.195	28.765	pauseOnset	021	1	18	5	0.8	predictable	1.571	207
68.000	29.110	buttonpress_r	021	1	18	5	0.8	predictable	1.571	207
68.128	29.164	blockend	021	1	18	5	0.8	predictable	1.571	207
68.161	29.179	stimOnset	021	1	19	1	0.8	random	1.047	207
68.595	29.364	stimOnset	021	1	19	2	0.8	random	2.094	135
69.095	29.578	stimOnset	021	1	19	3	0.8	random	2.618	207
69.595	29.792	stimOnset	021	1	19	4	0.8	random	1.571	207
70.095	30.006	stimOnset	021	1	19	5	0.8	random	0.524	135
70.595	30.220	pauseOnset	021	1	19	5	0.8	random	0.524	135
71.186	30.474	buttonpress_y	021	1	19	5	0.8	random	0.524	135
71.311	30.527	blockend	021	1	19	5	0.8	random	0.524	135
71.344	30.541	stimOnset	021	1	20	1	0.3	predictable	0.524	135
71.795	30.734	stimOnset	021	1	20	2	0.3	predictable	2.618	135
72.294	30.948	stimOnset	021	1	20	3	0.3	predictable	2.094	207
72.794	31.162	stimOnset	021	1	20	4	0.3	predictable	1.047	207
73.294	31.376	stimOnset	021	1	20	5	0.3	predictable	1.571	207
73.794	31.590	pauseOnset	021	1	20	5	0.3	predictable	1.571	207
74.592	31.932	buttonpress_y	021	1	20	5	0.3	predictable	1.571	207
74.711	31.982	blockend	021	1	20	5	0.3	predictable	1.571	207
74.761	32.004	stimOnset	021	1	21	1	0.8	predictable	2.094	207
75.194	32.189	stimOnset	021	1	21	2	0.8	predictable	0.524	135
75.694	32.403	stimOnset	021	1	21	3	0.8	predictable	1.571	135
76.194	32.617	stimOnset	021	1	21	4	0.8	predictable	1.047	207
76.694	32.831	stimOnset	021	1	21	5	0.8	predictable	2.618	207
77.194	33.045	pauseOnset	021	1	21	5	0.8	predictable	2.618	207
77.673	33.250	buttonpress_r	021	1	21	5	0.8	predictable	2.618	207
77.794	33.302	blockend	021	1	21	5	0.8	predictable	2.618	207
77.827	33.316	stimOnset	021	1	22	1	0.8	predictable	1.047	135
78.277	33.509	stimOnset	021	1	22	2	0.8	predictable	0.524	207
78.777	33.723	stimOnset	021	1	22	3	0.8	predictable	2.094	207
79.277	33.937	stimOnset	021	1	22	4	0.8	predictable	1.571	207
79.777	34.151	stimOnset	021	1	22	5	0.8	predictable	2.618	135
80.277	34.365	pauseOnset	021	1	22	5	0.8	predictable	2.618	135
80.963	34.659	buttonpress_y	021	1	22	5	0.8	predictable	2.618	135
81.094	34.715	blockend	021	1	22	5	0.8	predictable	2.618	135
81.127	34.729	stimOnset	021	1	23	1	0.8	predictable	0.524	207
81.560	34.915	stimOnset	021	1	23	2	0.8	predictable	1.047	207
82.060	35.129	stimOnset	021	1	23	3	0.8	predictable	2.094	207
82.560	35.343	stimOnset	021	1	23	4	0.8	predictable	1.571	135
83.060	35.557	stimOnset	021	1	23	5	0.8	predictable	2.618	135
83.560	35.771	pauseOnset	021	1	23	5	0.8	predictable	2.618	135
83.999	35.959	buttonpress_r	021	1	23	5	0.8	predictable	2.618	135
84.127	36.013	blockend	021	1	23	5	0.8	predictable	2.618	135
84.160	36.027	stimOnset	021	1	24	1	0.3	predictable	0.524	207
84.593	36.213	stimOnset	021	1	24	2	0.3	predictable	2.094	207
