onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.004	stimOnset	021	3	1	1	0.3	random	2.618	135
7.516	3.218	stimOnset	021	3	1	2	0.3	random	2.094	135
8.016	3.432	stimOnset	021	3	1	3	0.3	random	1.047	207
8.516	3.646	stimOnset	021	3	1	4	0.3	random	1.571	207
9.016	3.860	stimOnset	021	3	1	5	0.3	random	0.524	207
9.516	4.074	pauseOnset	021	3	1	5	0.3	random	0.524	207
10.178	4.357	buttonpress_r	021	3	1	5	0.3	random	0.524	207
10.299	4.409	blockend	021	3	1	5	0.3	random	0.524	207
10.332	4.423	stimOnset	021	3	2	1	0.8	random	1.571	207
10.783	4.616	stimOnset	021	3	2	2	0.8	random	1.047	207
11.283	4.830	stimOnset	021	3	2	3	0.8	random	0.524	135
11.782	5.044	stimOnset	021	3	2	4	0.8	random	2.094	135
12.282	5.258	stimOnset	021	3	2	5	0.8	random	2.618	207
12.782	5.472	pauseOnset	021	3	2	5	0.8	random	2.618	207
13.463	5.763	buttonpress_y	021	3	2	5	0.8	random	2.618	207
13.582	5.814	blockend	021	3	2	5	0.8	random	2.618	207
13.616	5.829	stimOnset	021	3	3	1	0.8	predictable	2.094	135
14.066	6.021	stimOnset	021	3	3	2	0.8	predictable	0.524	135
14.566	6.235	stimOnset	021	3	3	3	0.8	predictable	1.047	207
15.066	6.449	stimOnset	021	3	3	4	0.8	predictable	2.618	207
15.566	6.663	stimOnset	021	3	3	5	0.8	predictable	1.571	207
16.065	6.877	pauseOnset	021	3	3	5	0.8	predictable	1.571	207
16.919	7.243	buttonpress_r	021	3	3	5	0.8	predictable	1.571	207
17.049	7.298	blockend	021	3	3	5	0.8	predictable	1.571	207
17.082	7.312	stimOnset	021	3	4	1	0.8	predictable	1.571	207
17.515	7.498	stimOnset	021	3	4	2	0.8	predictable	2.618	207
18.015	7.712	stimOnset	021	3	4	3	0.8	predictable	0.524	135
18.515	7.926	stimOnset	021	3	4	4	0.8	predictable	1.047	135
19.015	8.140	stimOnset	021	3	4	5	0.8	predictable	2.094	207
19.515	8.354	pauseOnset	021	3	4	5	0.8	predictable	2.094	207
19.913	8.524	buttonpress_r	021	3	4	5	0.8	predictable	2.094	207
20.032	8.575	blockend	021	3	4	5	0.8	predictable	2.094	207
20.082	8.597	stimOnset	021	3	5	1	0.3	random	2.094	135
20.515	8.782	stimOnset	021	3	5	2	0.3	random	2.618	207
21.015	8.996	stimOnset	021	3	5	3	0.3	random	1.047	207
21.515	9.210	stimOnset	021	3	5	4	0.3	random	1.571	207
22.015	9.424	stimOnset	021	3	5	5	0.3	random	0.524	135
22.515	9.638	pauseOnset	021	3	5	5	0.3	random	0.524	135
22.985	9.839	buttonpress_y	021	3	5	5	0.3	random	0.524	135
23.115	9.895	blockend	021	3	5	5	0.3	random	0.524	135
23.148	9.909	stimOnset	021	3	6	1	0.8	predictable	2.618	207
23.582	10.095	stimOnset	021	3	6	2	0.8	predictable	1.047	207
24.082	10.309	stimOnset	021	3	6	3	0.8	predictable	0.524	135
24.581	10.523	stimOnset	021	3	6	4	0.8	predictable	1.571	135
25.081	10.737	stimOnset	021	3	6	5	0.8	predictable	2.094	207
25.581	10.951	pauseOnset	021	3	6	5	0.8	predictable	2.094	207
25.923	11.097	buttonpress_y	021	3	6	5	0.8	predictable	2.094	207
26.048	11.151	blockend	021	3	6	5	0.8	predictable	2.094	207
26.081	11.165	stimOnset	021	3	7	1	0.8	random	2.618	207
26.531	11.358	stimOnset	021	3	7	2	0.8	random	2.094	207
27.031	11.572	stimOnset	021	3	7	3	0.8	random	1.047	135
27.531	11.786	stimOnset	021	3	7	4	0.8	random	1.571	207
28.031	12.000	stimOnset	021	3	7	5	0.8	random	0.524	135
28.531	12.214	pauseOnset	021	3	7	5	0.8	random	0.524	135
28.708	12.289	buttonpress_y	021	3	7	5	0.8	random	0.524	135
28.831	12.342	blockend	021	3	7	5	0.8	random	0.524	135
28.864	12.356	stimOnset	021	3	8	1	0.3	predictable	0.524	207
29.314	12.549	stimOnset	021	3	8	2	0.3	predictable	1.047	207
29.814	12.763	stimOnset	021	3	8	3	0.3	predictable	2.094	135
30.314	12.977	stimOnset	021	3	8	4	0.3	predictable	1.571	135
30.814	13.191	stimOnset	021	3	8	5	0.3	predictable	2.618	207
31.314	13.405	pauseOnset	021	3	8	5	0.3	predictable	2.618	207
