onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.016	3.003	stimOnset	002	2	1	1	1.0	predictable	4.712	90
7.266	3.110	stimOnset	002	2	1	2	1.0	predictable	3.142	45
7.516	3.217	stimOnset	002	2	1	3	1.0	predictable	4.189	135
7.766	3.324	stimOnset	002	2	1	4	1.0	predictable	0.000	0
8.016	3.432	stimOnset	002	2	1	5	1.0	predictable	5.236	90
8.266	3.539	stimOnset	002	2	1	6	1.0	predictable	0.000	45
8.516	3.646	stimOnset	002	2	1	7	1.0	predictable	3.665	135
8.766	3.753	stimOnset	002	2	1	8	1.0	predictable	5.236	0
9.016	3.860	catchOnset	002	2	1	9	1.0	predictable	0.000	90
9.266	3.967	stimOnset	002	2	1	10	1.0	predictable	2.618	45
9.516	4.074	stimOnset	002	2	1	11	1.0	predictable	4.189	135
9.766	4.181	stimOnset	002	2	1	12	1.0	predictable	4.712	0
10.016	4.288	stimOnset	002	2	1	13	1.0	predictable	0.524	90
10.266	4.395	stimOnset	002	2	1	14	1.0	predictable	5.760	45
10.516	4.502	stimOnset	002	2	1	15	1.0	predictable	2.094	135
10.766	4.609	stimOnset	002	2	1	16	1.0	predictable	4.189	0
11.016	4.716	stimOnset	002	2	1	17	1.0	predictable	0.000	90
11.266	4.823	stimOnset	002	2	1	18	1.0	predictable	2.618	45
11.516	4.930	stimOnset	002	2	1	19	1.0	predictable	1.047	135
11.766	5.037	stimOnset	002	2	1	20	1.0	predictable	1.047	0
12.016	5.144	stimOnset	002	2	1	21	1.0	predictable	4.189	90
12.266	5.251	stimOnset	002	2	1	22	1.0	predictable	5.236	45
12.516	5.358	stimOnset	002	2	1	23	1.0	predictable	2.094	135
12.766	5.465	stimOnset	002	2	1	24	1.0	predictable	2.094	0
13.016	5.572	stimOnset	002	2	1	25	1.0	predictable	5.760	90
13.266	5.679	stimOnset	002	2	1	26	1.0	predictable	0.524	45
13.516	5.786	stimOnset	002	2	1	27	1.0	predictable	1.571	135
13.766	5.893	stimOnset	002	2	1	28	1.0	predictable	1.047	0
14.016	6.000	stimOnset	002	2	1	29	1.0	predictable	5.760	90
14.266	6.107	catchOnset	002	2	1	30	1.0	predictable	4.712	45
14.515	6.214	stimOnset	002	2	1	31	1.0	predictable	1.571	135
14.765	6.321	stimOnset	002	2	1	32	1.0	predictable	5.236	0
15.015	6.428	stimOnset	002	2	1	33	1.0	predictable	3.142	90
15.265	6.535	stimOnset	002	2	1	34	1.0	predictable	1.047	45
15.515	6.642	stimOnset	002	2	1	35	1.0	predictable	3.142	135
15.765	6.749	stimOnset	002	2	1	36	1.0	predictable	2.618	0
16.015	6.856	stimOnset	002	2	1	37	1.0	predictable	4.712	90
16.265	6.963	stimOnset	002	2	1	38	1.0	predictable	3.142	45
16.515	7.070	stimOnset	002	2	1	39	1.0	predictable	3.665	135
16.765	7.177	stimOnset	002	2	1	40	1.0	predictable	2.094	0
17.015	7.284	stimOnset	002	2	1	41	1.0	predictable	3.665	90
17.265	7.391	stimOnset	002	2	1	42	1.0	predictable	5.760	45
17.515	7.498	stimOnset	002	2	1	43	1.0	predictable	1.047	135
17.765	7.605	stimOnset	002	2	1	44	1.0	predictable	0.524	0
18.015	7.712	stimOnset	002	2	1	45	1.0	predictable	4.189	90
18.265	7.819	stimOnset	002	2	1	46	1.0	predictable	2.618	45
18.515	7.926	stimOnset	002	2	1	47	1.0	predictable	0.000	135
18.765	8.033	stimOnset	002	2	1	48	1.0	predictable	3.665	0
19.015	8.140	stimOnset	002	2	1	49	1.0	predictable	2.618	90
19.265	8.247	stimOnset	002	2	1	50	1.0	predictable	1.571	45
19.515	8.354	stimOnset	002	2	1	51	1.0	predictable	0.524	135
19.765	8.461	stimOnset	002	2	1	52	1.0	predictable	5.760	0
