onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.007	3.000	stimOnset	003	1	1	1	1.0	predictable	2.618	90
7.258	3.107	stimOnset	003	1	1	2	1.0	predictable	3.665	0
7.508	3.214	stimOnset	003	1	1	3	1.0	predictable	3.142	45
7.757	3.321	stimOnset	003	1	1	4	1.0	predictable	0.000	135
8.007	3.428	stimOnset	003	1	1	5	1.0	predictable	0.000	90
8.257	3.535	stimOnset	003	1	1	6	1.0	predictable	2.094	0
8.507	3.642	stimOnset	003	1	1	7	1.0	predictable	1.571	45
8.757	3.749	stimOnset	003	1	1	8	1.0	predictable	2.094	135
9.007	3.856	stimOnset	003	1	1	9	1.0	predictable	2.094	90
9.257	3.963	stimOnset	003	1	1	10	1.0	predictable	5.236	0
9.507	4.070	stimOnset	003	1	1	11	1.0	predictable	4.189	45
9.757	4.177	stimOnset	003	1	1	12	1.0	predictable	3.665	135
10.007	4.284	stimOnset	003	1	1	13	1.0	predictable	3.665	90
10.258	4.391	stimOnset	003	1	1	14	1.0	predictable	0.524	0
10.504	4.497	stimOnset	003	1	1	15	1.0	predictable	1.047	45
10.758	4.605	catchOnset	003	1	1	16	1.0	predictable	0.000	135
11.007	4.712	stimOnset	003	1	1	17	1.0	predictable	4.712	90
11.257	4.819	stimOnset	003	1	1	18	1.0	predictable	4.189	0
11.508	4.926	stimOnset	003	1	1	19	1.0	predictable	1.571	45
11.758	5.033	stimOnset	003	1	1	20	1.0	predictable	2.618	135
12.007	5.140	stimOnset	003	1	1	21	1.0	predictable	1.571	90
12.257	5.247	stimOnset	003	1	1	22	1.0	predictable	1.571	0
12.507	5.354	stimOnset	003	1	1	23	1.0	predictable	4.189	45
12.757	5.461	stimOnset	003	1	1	24	1.0	predictable	0.524	135
13.008	5.568	stimOnset	003	1	1	25	1.0	predictable	5.760	90
13.258	5.675	stimOnset	003	1	1	26	1.0	predictable	2.618	0
13.508	5.782	stimOnset	003	1	1	27	1.0	predictable	2.618	45
13.757	5.889	stimOnset	003	1	1	28	1.0	predictable	4.189	135
14.008	5.996	stimOnset	003	1	1	29	1.0	predictable	5.760	90
14.258	6.103	stimOnset	003	1	1	30	1.0	predictable	3.142	0
14.507	6.210	stimOnset	003	1	1	31	1.0	predictable	1.047	45
14.758	6.318	stimOnset	003	1	1	32	1.0	predictable	4.712	135
15.008	6.425	stimOnset	003	1	1	33	1.0	predictable	3.142	90
15.258	6.532	stimOnset	003	1	1	34	1.0	predictable	3.665	0
15.507	6.638	stimOnset	003	1	1	35	1.0	predictable	2.618	45
15.759	6.746	stimOnset	003	1	1	36	1.0	predictable	0.524	135
16.008	6.853	stimOnset	003	1	1	37	1.0	predictable	1.047	90
16.258	6.960	stimOnset	003	1	1	38	1.0	predictable	3.142	0
16.508	7.067	stimOnset	003	1	1	39	1.0	predictable	2.094	45
16.758	7.174	stimOnset	003	1	1	40	1.0	predictable	5.760	135
17.008	7.281	stimOnset	003	1	1	41	1.0	predictable	2.094	90
17.258	7.388	stimOnset	003	1	1	42	1.0	predictable	0.524	0
17.507	7.495	stimOnset	003	1	1	43	1.0	predictable	0.000	45
17.758	7.602	stimOnset	003	1	1	44	1.0	predictable	0.524	135
18.008	7.709	stimOnset	003	1	1	45	1.0	predictable	1.047	90
18.258	7.816	stimOnset	003	1	1	46	1.0	predictable	4.189	0
18.508	7.923	stimOnset	003	1	1	47	1.0	predictable	1.571	45
18.758	8.030	stimOnset	003	1	1	48	1.0	predictable	0.000	135
19.008	8.137	stimOnset	003	1	1	49	1.0	predictable	5.760	90
19.258	8.244	stimOnset	003	1	1	50	1.0	predictable	5.760	0
19.507	8.351	stimOnset	003	1	1	51	1.0	predictable	5.236	45
19.758	8.458	stimOnset	003	1	1	52	1.0	predictable	4.712	135
20.008	8.565	stimOnset	003	1	1	53	1.0	predictable	5.236	90
20.258	8.672	stimOnset	003	1	1	54	1.0	predictable	1.047	0
20.508	8.779	stimOnset	003	1	1	55	1.0	predictable	5.236	45
20.759	8.887	stimOnset	003	1	1	56	1.0	predictable	5.236	135
21.008	8.993	stimOnset	003	1	1	57	1.0	predictable	4.712	90
21.258	9.100	stimOnset	003	1	1	58	1.0	predictable	3.142	0
21.508	9.207	stimOnset	003	1	1	59	1.0	predictable	4.712	45
21.758	9.314	stimOnset	003	1	1	60	1.0	predictable	3.665	135
22.007	9.421	blockend	003	1	1	60	1.0	predictable	3.665	135
11.310	4.842	buttonpress	003	1	1	60	1.0	predictable	3.665	135
23.524	10.070	stimOnset	003	1	2	1	1.0	random	4.712	135
23.774	10.177	stimOnset	003	1	2	2	1.0	random	3.665	0
24.023	10.284	stimOnset	003	1	2	3	1.0	random	2.618	135
24.273	10.391	stimOnset	003	1	2	4	1.0	random	2.618	90
24.524	10.498	stimOnset	003	1	2	5	1.0	random	0.524	135
24.773	10.605	stimOnset	003	1	2	6	1.0	random	4.189	45
25.024	10.712	stimOnset	003	1	2	7	1.0	random	0.000	135
25.274	10.819	stimOnset	003	1	2	8	1.0	random	5.760	45
25.523	10.926	stimOnset	003	1	2	9	1.0	random	3.665	90
25.774	11.033	stimOnset	003	1	2	10	1.0	random	4.189	135
26.024	11.140	stimOnset	003	1	2	11	1.0	random	4.189	0
26.273	11.247	stimOnset	003	1	2	12	1.0	random	0.000	45
26.523	11.354	stimOnset	003	1	2	13	1.0	random	3.665	90
26.774	11.462	stimOnset	003	1	2	14	1.0	random	1.047	135
27.023	11.568	stimOnset	003	1	2	15	1.0	random	2.094	0
27.274	11.675	stimOnset	003	1	2	16	1.0	random	0.000	135
27.523	11.782	stimOnset	003	1	2	17	1.0	random	2.094	0
27.774	11.889	stimOnset	003	1	2	18	1.0	random	2.618	45
28.023	11.996	stimOnset	003	1	2	19	1.0	random	0.000	90
28.273	12.103	stimOnset	003	1	2	20	1.0	random	5.236	45
28.523	12.210	stimOnset	003	1	2	21	1.0	random	5.236	135
28.774	12.318	stimOnset	003	1	2	22	1.0	random	0.000	45
29.024	12.424	stimOnset	003	1	2	23	1.0	random	3.665	90
29.273	12.531	stimOnset	003	1	2	24	1.0	random	1.047	0
29.523	12.638	stimOnset	003	1	2	25	1.0	random	2.618	45
29.779	12.748	stimOnset	003	1	2	26	1.0	random	5.760	90
30.029	12.855	stimOnset	003	1	2	27	1.0	random	4.189	45
30.274	12.960	stimOnset	003	1	2	28	1.0	random	1.571	0
30.524	13.067	stimOnset	003	1	2	29	1.0	random	5.760	45
30.774	13.174	stimOnset	003	1	2	30	1.0	random	2.094	0
31.024	13.281	stimOnset	003	1	2	31	1.0	random	1.571	135
31.274	13.388	stimOnset	003	1	2	32	1.0	random	3.665	90
31.524	13.495	stimOnset	003	1	2	33	1.0	random	5.236	45
31.774	13.602	stimOnset	003	1	2	34	1.0	random	3.142	135
32.023	13.709	stimOnset	003	1	2	35	1.0	random	3.142	45
32.273	13.816	stimOnset	003	1	2	36	1.0	random	5.236	90
32.523	13.923	stimOnset	003	1	2	37	1.0	random	3.142	0
32.773	14.030	stimOnset	003	1	2	38	1.0	random	1.047	90
33.023	14.137	stimOnset	003	1	2	39	1.0	random	5.760	0
33.273	14.244	stimOnset	003	1	2	40	1.0	random	4.712	90
33.523	14.351	stimOnset	003	1	2	41	1.0	random	1.571	135
33.775	14.458	stimOnset	003	1	2	42	1.0	random	5.760	0
34.024	14.565	stimOnset	003	1	2	43	1.0	random	1.571	135
34.273	14.672	stimOnset	003	1	2	44	1.0	random	3.142	90
34.523	14.779	stimOnset	003	1	2	45	1.0	random	1.047	45
34.773	14.886	stimOnset	003	1	2	46	1.0	random	4.712	0
35.023	14.993	stimOnset	003	1	2	47	1.0	random	4.712	135
35.273	15.100	stimOnset	003	1	2	48	1.0	random	1.047	90
35.523	15.207	stimOnset	003	1	2	49	1.0	random	4.712	0
35.773	15.314	stimOnset	003	1	2	50	1.0	random	0.524	135
36.024	15.421	stimOnset	003	1	2	51	1.0	random	0.524	45
36.274	15.528	stimOnset	003	1	2	52	1.0	random	2.618	0
36.523	15.635	stimOnset	003	1	2	53	1.0	random	0.524	90
36.774	15.742	stimOnset	003	1	2	54	1.0	random	3.142	0
37.024	15.849	stimOnset	003	1	2	55	1.0	random	2.094	45
37.274	15.956	stimOnset	003	1	2	56	1.0	random	4.189	0
37.523	16.063	stimOnset	003	1	2	57	1.0	random	1.571	135
37.773	16.170	stimOnset	003	1	2	58	1.0	random	2.094	90
38.024	16.277	stimOnset	003	1	2	59	1.0	random	0.524	45
38.274	16.384	stimOnset	003	1	2	60	1.0	random	5.236	90
38.523	16.491	blockend	003	1	2	60	1.0	random	5.236	90
40.040	17.140	stimOnset	003	1	3	1	1.0	predictable	4.189	90
40.290	17.247	stimOnset	003	1	3	2	1.0	predictable	4.712	0
40.539	17.354	stimOnset	003	1	3	3	1.0	predictable	5.236	45
40.789	17.461	stimOnset	003	1	3	4	1.0	predictable	4.189	135
41.039	17.568	stimOnset	003	1	3	5	1.0	predictable	0.524	90
41.290	17.675	stimOnset	003	1	3	6	1.0	predictable	3.665	0
41.539	17.782	stimOnset	003	1	3	7	1.0	predictable	3.665	45
41.789	17.889	stimOnset	003	1	3	8	1.0	predictable	3.142	135
42.039	17.996	stimOnset	003	1	3	9	1.0	predictable	0.000	90
42.290	18.103	stimOnset	003	1	3	10	1.0	predictable	2.618	0
42.540	18.210	stimOnset	003	1	3	11	1.0	predictable	2.094	45
42.789	18.317	stimOnset	003	1	3	12	1.0	predictable	3.142	135
43.040	18.424	stimOnset	003	1	3	13	1.0	predictable	2.618	90
43.290	18.532	stimOnset	003	1	3	14	1.0	predictable	1.571	0
43.539	18.638	stimOnset	003	1	3	15	1.0	predictable	0.000	45
43.790	18.746	stimOnset	003	1	3	16	1.0	predictable	2.094	135
44.039	18.852	stimOnset	003	1	3	17	1.0	predictable	4.712	90
44.289	18.959	stimOnset	003	1	3	18	1.0	predictable	3.142	0
44.539	19.066	stimOnset	003	1	3	19	1.0	predictable	1.571	45
