onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.033	3.011	stimOnset	098	1	1	1	0.3	predictable	2.618	99
7.516	3.218	stimOnset	098	1	1	2	0.3	predictable	2.094	243
8.016	3.432	stimOnset	098	1	1	3	0.3	predictable	0.524	135
8.516	3.646	stimOnset	098	1	1	4	0.3	predictable	1.571	207
9.016	3.860	stimOnset	098	1	1	5	0.3	predictable	1.047	171
9.516	4.074	pauseOnset	098	1	1	5	0.3	predictable	1.047	171
10.418	4.460	buttonpress_r	098	1	1	5	0.3	predictable	1.047	171
10.533	4.509	blockend	098	1	1	5	0.3	predictable	1.047	171
10.583	4.530	stimOnset	098	1	2	1	0.3	predictable	2.094	207
11.016	4.716	stimOnset	098	1	2	2	0.3	predictable	0.524	171
11.516	4.930	stimOnset	098	1	2	3	0.3	predictable	1.047	99
12.016	5.144	stimOnset	098	1	2	4	0.3	predictable	1.571	243
12.516	5.358	stimOnset	098	1	2	5	0.3	predictable	2.618	135
13.016	5.572	pauseOnset	098	1	2	5	0.3	predictable	2.618	135
13.451	5.758	buttonpress_r	098	1	2	5	0.3	predictable	2.618	135
13.566	5.807	blockend	098	1	2	5	0.3	predictable	2.618	135
13.583	5.814	stimOnset	098	1	3	1	0.8	random	1.571	207
14.049	6.014	stimOnset	098	1	3	2	0.8	random	1.047	99
14.549	6.228	stimOnset	098	1	3	3	0.8	random	2.094	135
15.049	6.442	stimOnset	098	1	3	4	0.8	random	0.524	243
15.549	6.656	stimOnset	098	1	3	5	0.8	random	2.618	171
16.049	6.870	pauseOnset	098	1	3	5	0.8	random	2.618	171
16.461	7.046	buttonpress_r	098	1	3	5	0.8	random	2.618	171
16.582	7.099	blockend	098	1	3	5	0.8	random	2.618	171
16.599	7.106	stimOnset	098	1	4	1	0.8	predictable	0.524	99
17.065	7.305	stimOnset	098	1	4	2	0.8	predictable	1.571	243
17.565	7.519	stimOnset	098	1	4	3	0.8	predictable	1.047	135
18.065	7.733	stimOnset	098	1	4	4	0.8	predictable	2.094	207
18.565	7.947	stimOnset	098	1	4	5	0.8	predictable	2.618	171
19.065	8.161	pauseOnset	098	1	4	5	0.8	predictable	2.618	171
19.486	8.341	buttonpress_r	098	1	4	5	0.8	predictable	2.618	171
19.599	8.390	blockend	098	1	4	5	0.8	predictable	2.618	171
19.615	8.397	stimOnset	098	1	5	1	0.3	predictable	1.571	135
20.082	8.597	stimOnset	098	1	5	2	0.3	predictable	0.524	207
20.582	8.811	stimOnset	098	1	5	3	0.3	predictable	2.618	171
21.082	9.025	stimOnset	098	1	5	4	0.3	predictable	2.094	99
21.582	9.239	stimOnset	098	1	5	5	0.3	predictable	1.047	243
22.082	9.453	pauseOnset	098	1	5	5	0.3	predictable	1.047	243
22.517	9.639	buttonpress_r	098	1	5	5	0.3	predictable	1.047	243
22.632	9.688	blockend	098	1	5	5	0.3	predictable	1.047	243
22.648	9.695	stimOnset	098	1	6	1	0.8	predictable	2.094	207
23.115	9.895	stimOnset	098	1	6	2	0.8	predictable	2.618	171
23.615	10.109	stimOnset	098	1	6	3	0.8	predictable	0.524	99
24.115	10.323	stimOnset	098	1	6	4	0.8	predictable	1.047	243
24.615	10.537	stimOnset	098	1	6	5	0.8	predictable	1.571	135
