onset	onsetTR	message	subject	run	block	trial	contrast	condition	phase	stimulus
7.002	2.997	stimOnset	098	2	1	1	0.3	random	5.236	60
7.252	3.104	stimOnset	098	2	1	2	0.3	random	5.760	120
7.503	3.212	stimOnset	098	2	1	3	0.3	random	5.236	0
7.752	3.318	stimOnset	098	2	1	4	0.3	random	2.618	30
8.002	3.425	catchOnset	098	2	1	5	0.3	random	1.047	150
8.252	3.532	stimOnset	098	2	1	6	0.3	random	3.665	90
8.502	3.639	pauseOnset	098	2	1	6	0.3	random	3.665	90
9.502	4.068	stimOnset	098	2	1	7	0.3	random	0.524	150
9.752	4.174	stimOnset	098	2	1	8	0.3	random	5.236	90
10.001	4.281	stimOnset	098	2	1	9	0.3	random	5.760	60
10.252	4.389	stimOnset	098	2	1	10	0.3	random	4.189	120
10.501	4.496	stimOnset	098	2	1	11	0.3	random	5.760	30
10.751	4.603	stimOnset	098	2	1	12	0.3	random	4.712	0
11.002	4.710	pauseOnset	098	2	1	12	0.3	random	4.712	0
12.002	5.138	stimOnset	098	2	1	13	0.3	random	1.571	60
12.251	5.245	stimOnset	098	2	1	14	0.3	random	3.142	0
12.502	5.352	stimOnset	098	2	1	15	0.3	random	2.618	120
12.751	5.459	stimOnset	098	2	1	16	0.3	random	1.047	90
13.002	5.566	stimOnset	098	2	1	17	0.3	random	1.571	150
13.251	5.673	stimOnset	098	2	1	18	0.3	random	0.000	30
13.502	5.780	pauseOnset	098	2	1	18	0.3	random	0.000	30
14.501	6.208	stimOnset	098	2	1	19	0.3	random	2.094	150
14.751	6.315	catchOnset	098	2	1	20	0.3	random	1.047	0
15.002	6.422	stimOnset	098	2	1	21	0.3	random	3.142	90
15.251	6.529	stimOnset	098	2	1	22	0.3	random	0.524	120
15.502	6.636	stimOnset	098	2	1	23	0.3	random	2.094	30
15.751	6.743	stimOnset	098	2	1	24	0.3	random	2.094	60
16.002	6.850	pauseOnset	098	2	1	24	0.3	random	2.094	60
17.002	7.278	stimOnset	098	2	1	25	0.3	random	0.000	60
17.251	7.385	stimOnset	098	2	1	26	0.3	random	0.524	120
17.502	7.492	stimOnset	098	2	1	27	0.3	random	4.712	150
17.751	7.599	stimOnset	098	2	1	28	0.3	random	0.000	30
18.001	7.706	stimOnset	098	2	1	29	0.3	random	4.712	0
18.251	7.813	stimOnset	098	2	1	30	0.3	random	4.189	90
18.502	7.920	pauseOnset	098	2	1	30	0.3	random	4.189	90
19.502	8.348	stimOnset	098	2	1	31	0.3	random	3.665	120
19.752	8.455	stimOnset	098	2	1	32	0.3	random	2.618	30
20.001	8.562	stimOnset	098	2	1	33	0.3	random	3.665	150
20.252	8.669	stimOnset	098	2	1	34	0.3	random	4.189	90
20.501	8.776	stimOnset	098	2	1	35	0.3	random	3.142	60
20.752	8.883	stimOnset	098	2	1	36	0.3	random	1.571	0
21.002	8.990	pauseOnset	098	2	1	36	0.3	random	1.571	0
